Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IkvmLoader,26,60,1,0,12,1270,307,0,1,0.98,50,0
StringConstantValue,1,5,0,0,3,27,5,0,1,0,4,1
IntConstantValue,1,5,0,0,3,27,5,0,1,0,4,1
StructConstantValue,2,5,0,0,3,34,6,0,1,0.1,4,1
ShortConstantValue,1,5,0,0,3,27,5,0,1,0,4,1
NonFrozenInterningProvider,3,4,0,0,4,97,7,0,1,0.67,2,1
