Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Code,0,0,0,0,0,222,0,0,0,0,0,3
CodeWriter,5,40,0,0,4,499,184,0,1,0.88,26,2
CodeReader,5,32,1,0,10,459,166,0,1,0.84,23,3
DocumentType,0,0,0,0,0,5,0,0,0,0,0,0
DocumentHashAlgorithm,0,0,0,0,0,6,0,0,0,0,0,0
DocumentLanguage,0,0,0,0,0,16,0,0,0,0,0,0
DocumentLanguageVendor,0,0,0,0,0,5,0,0,0,0,0,0
Document,6,1,6,0,1,62,1,0,0,0.83,1,13
ExceptionHandlerType,0,0,0,0,0,7,0,0,0,0,0,3
ExceptionHandler,7,1,7,0,1,70,1,0,0,1,3,2
ILProcessor,2,38,1,0,37,195,49,0,0,0.91,11,1
Instruction,6,21,6,0,18,251,81,0,0,0.82,11,8
MethodBody,10,2,12,0,2,101,2,0,1,0.95,6,9
IVariableDefinitionProvider,0,0,2,0,0,9,0,2,0,0,0,0
VariableDefinitionCollection,0,6,0,0,0,29,10,0,1,0,1,2
InstructionCollection,0,6,0,0,0,55,10,0,1,0,1,1
FlowControl,0,0,0,0,0,12,0,0,0,0,0,1
OpCodeType,0,0,0,0,0,9,0,0,0,0,0,1
OperandType,0,0,0,0,0,23,0,0,0,0,0,6
StackBehaviour,0,0,0,0,0,32,0,0,0,0,0,1
OpCode,8,5,11,0,4,106,6,0,0,0.85,1,7
OpCodeNames,1,1,0,0,0,1806,4,0,0,0,0,0
OpCodes,221,0,0,219,0,224,0,0,0,0,1,101
SequencePoint,5,1,5,0,1,52,1,0,0,0.8,1,3
ImageDebugDirectory,8,0,0,8,0,12,0,0,0,0,0,7
Scope,4,0,6,0,0,47,0,0,1,0,2,2
InstructionSymbol,2,1,0,2,1,10,1,0,0,1,1,1
MethodSymbols,6,2,7,0,1,56,2,0,0,1,2,6
ISymbolReader,0,3,0,0,0,6,3,1,0,0,3,3
ISymbolReaderProvider,0,2,0,0,0,5,2,1,0,0,1,4
SymbolProvider,3,5,0,0,2,62,7,0,0,0,2,3
ISymbolWriter,0,3,0,0,0,6,3,1,0,0,3,4
ISymbolWriterProvider,0,2,0,0,0,5,2,1,0,0,1,4
VariableDefinition,0,3,1,0,3,18,3,0,1,0,1,8
VariableReference,3,4,3,0,2,44,4,1,0,0.58,1,0
BlobHeap,0,2,0,0,2,17,2,0,1,0,2,3
TableHeapBuffer,7,17,1,0,10,162,30,0,1,0.87,8,36
ResourceBuffer,0,2,0,0,2,13,2,0,1,0,0,1
DataBuffer,0,2,0,0,2,12,2,0,1,0,0,1
HeapBuffer,0,1,2,0,0,14,1,3,1,0,0,1
StringHeapBuffer,1,3,1,0,2,28,3,1,2,0.67,0,1
BlobHeapBuffer,1,3,1,0,2,28,3,0,2,0.67,1,1
UserStringHeapBuffer,0,1,0,0,0,20,5,0,3,0,0,1
CodedIndex,0,0,0,0,0,16,0,0,0,0,0,25
ElementType,0,0,0,0,0,61,0,0,0,0,0,11
GuidHeap,0,2,0,0,2,16,2,0,1,0,1,2
Heap,4,1,0,4,0,13,1,4,0,1,1,1
Row,2,1,0,0,1,10,1,0,0,0,0,18
RowEqualityComparer,0,6,0,0,6,28,6,0,0,0,1,2
StringHeap,1,3,0,0,2,33,6,1,1,0.67,1,2
Table,0,0,0,0,0,48,0,0,0,0,0,20
TableInformation,3,0,0,3,0,6,0,0,0,0,0,2
TableHeap,4,2,0,4,2,19,2,0,1,0.88,3,2
UserStringHeap,0,2,0,0,1,18,4,0,2,0,1,2
MetadataToken,2,9,2,1,9,60,10,0,0,0.22,1,28
TokenType,0,0,0,0,0,26,0,0,0,0,0,22
Mixin,0,4,0,0,4,604,140,0,0,0,4,17
ArrayDimension,2,2,3,0,2,35,2,0,0,0.5,0,6
ArrayType,1,2,8,0,2,81,4,0,1,0.5,4,7
AssemblyDefinition,5,13,10,0,11,145,17,0,1,0.97,8,8
AssemblyAttributes,0,0,0,0,0,10,0,0,0,0,0,1
AssemblyHashAlgorithm,0,0,0,0,0,7,0,0,0,0,0,3
AssemblyLinkedResource,1,2,2,0,2,24,2,0,1,0.5,2,2
AssemblyNameDefinition,0,2,1,0,1,16,2,0,1,0,2,6
AssemblyNameReference,10,5,15,0,3,240,31,1,1,0.88,3,12
ModuleReader,2,8,0,0,1,67,16,2,0,0.5,13,1
ImmediateModuleReader,0,14,0,0,2,157,53,0,1,0,15,2
DeferredModuleReader,0,2,0,0,1,13,2,0,1,0,1,1
MetadataReader,5,155,1,0,57,1731,374,0,1,0.86,79,5
SignatureReader,2,33,1,0,11,464,155,0,1,0.88,42,1
ModuleWriter,0,3,0,0,1,52,11,0,0,0,12,1
MetadataTable,0,2,2,0,2,13,2,24,0,0,1,1
OneRowTable,1,1,1,0,1,12,1,2,1,1,0,0
SortedTable,0,3,0,0,2,12,3,10,1,0,0,0
ModuleTable,0,1,0,0,1,16,1,0,2,0,1,1
TypeRefTable,0,1,0,0,1,14,2,0,1,0,2,1
TypeDefTable,0,1,0,0,1,20,2,0,1,0,3,1
FieldTable,0,1,0,0,1,14,2,0,1,0,1,2
MethodTable,0,1,0,0,1,20,2,0,1,0,2,1
ParamTable,0,1,0,0,1,14,2,0,1,0,1,1
InterfaceImplTable,0,1,0,0,1,15,2,0,1,0,3,1
MemberRefTable,0,1,0,0,1,11,2,0,1,0,2,1
ConstantTable,0,2,0,0,2,15,3,0,2,0,3,1
CustomAttributeTable,0,2,0,0,2,17,3,0,2,0,3,1
FieldMarshalTable,0,2,0,0,2,14,3,0,2,0,3,1
DeclSecurityTable,0,2,0,0,2,15,3,0,2,0,3,1
ClassLayoutTable,0,2,0,0,2,18,3,0,2,0,3,1
FieldLayoutTable,0,2,0,0,2,16,3,0,2,0,3,1
StandAloneSigTable,0,1,0,0,1,8,3,0,1,0,1,1
EventMapTable,0,1,0,0,1,12,2,0,1,0,2,1
EventTable,0,1,0,0,1,14,2,0,1,0,2,1
PropertyMapTable,0,1,0,0,1,12,2,0,1,0,2,1
PropertyTable,0,1,0,0,1,14,2,0,1,0,1,1
MethodSemanticsTable,0,2,0,0,2,18,3,0,2,0,4,1
MethodImplTable,0,1,0,0,1,14,2,0,1,0,3,1
ModuleRefTable,0,1,0,0,1,9,3,0,1,0,1,1
TypeSpecTable,0,1,0,0,1,9,3,0,1,0,1,1
ImplMapTable,0,2,0,0,2,20,3,0,2,0,4,1
FieldRVATable,1,2,0,0,2,18,3,0,2,0.5,3,2
AssemblyTable,0,1,0,0,1,24,1,0,2,0,1,1
AssemblyRefTable,0,1,0,0,1,26,2,0,1,0,1,1
FileTable,0,1,0,0,1,11,2,0,1,0,1,1
ExportedTypeTable,0,1,0,0,1,13,2,0,1,0,2,1
ManifestResourceTable,0,1,0,0,1,12,2,0,1,0,2,1
NestedClassTable,0,2,0,0,2,16,3,0,2,0,3,1
GenericParamTable,0,1,0,0,1,16,2,0,1,0,2,1
MethodSpecTable,0,1,0,0,1,12,2,0,1,0,2,1
GenericParamConstraintTable,0,1,0,0,1,12,2,0,1,0,3,1
MetadataBuilder,43,87,0,0,7,934,274,0,0,0.98,100,6
SignatureWriter,1,33,0,0,13,467,175,0,1,0.91,31,1
AssemblyResolveEventArgs,1,1,1,0,1,13,1,0,0,0,1,0
AssemblyResolutionException,1,2,1,0,1,20,2,0,0,0.5,1,1
BaseAssemblyResolver,3,19,0,0,7,243,55,1,1,0.76,7,0
CallSite,1,3,13,0,2,108,4,0,1,1,4,7
TypeParser,3,31,0,0,3,413,120,0,0,0.77,16,4
ImportGenericKind,0,0,0,0,0,5,0,0,0,0,0,2
ImportGenericContext,1,6,1,0,5,59,12,0,0,0.17,4,2
MetadataImporter,2,31,0,0,8,489,101,0,0,0.74,28,1
ExportedType,8,4,33,0,3,298,4,0,1,0.69,4,4
SecurityAction,0,0,0,0,0,18,0,0,0,0,0,4
ISecurityDeclarationProvider,0,0,2,0,0,9,0,3,1,0,0,4
SecurityAttribute,3,1,5,0,1,38,1,0,1,1,2,4
SecurityDeclaration,6,5,4,0,3,69,6,0,0,0.63,3,5
CustomAttributeArgument,2,1,2,0,1,21,1,0,0,0,2,6
CustomAttributeNamedArgument,2,1,2,0,1,21,1,0,0,0,2,4
ICustomAttribute,0,0,5,0,0,18,0,2,0,0,0,1
CustomAttribute,7,5,11,0,3,120,7,0,1,0.71,3,5
DefaultAssemblyResolver,1,3,0,0,2,28,5,0,2,0,2,0
FileAttributes,0,0,0,0,0,7,0,0,0,0,0,2
FunctionPointerType,1,3,14,0,3,115,3,0,1,1,1,2
GenericInstanceMethod,1,1,7,0,1,47,1,0,1,1,2,3
GenericInstanceType,1,1,7,0,1,50,1,0,1,1,2,8
GenericParameter,6,5,24,0,4,210,8,0,1,0.83,5,11
GenericParameterCollection,1,7,0,0,0,40,11,0,1,0.57,3,1
GenericParameterAttributes,0,0,0,0,0,12,0,0,0,0,0,6
IConstantProvider,0,0,2,0,0,11,0,4,1,0,0,2
ICustomAttributeProvider,0,0,2,0,0,9,0,6,1,0,0,5
IGenericInstance,0,0,2,0,0,9,0,2,1,0,0,2
IGenericParameterProvider,0,0,5,0,0,18,0,2,1,0,0,11
GenericParameterType,0,0,0,0,0,5,0,0,0,0,0,3
IGenericContext,0,0,3,0,0,12,0,4,0,0,0,3
IMarshalInfoProvider,0,0,2,0,0,10,0,3,1,0,0,2
MarshalInfo,1,1,1,0,1,16,1,5,0,0,1,5
ArrayMarshalInfo,4,1,4,0,1,46,1,0,1,0,1,3
CustomMarshalInfo,4,1,4,0,1,42,1,0,1,1,1,3
SafeArrayMarshalInfo,1,1,1,0,1,16,1,0,1,0,1,3
FixedArrayMarshalInfo,2,1,2,0,1,25,1,0,1,0.5,1,3
FixedSysStringMarshalInfo,1,1,1,0,1,16,1,0,1,0,0,3
IAssemblyResolver,0,4,0,0,0,7,4,1,0,0,2,4
IMetadataResolver,0,3,0,0,0,6,3,1,0,0,3,3
ResolutionException,1,2,2,0,1,33,3,0,0,0.5,1,1
MetadataResolver,1,17,1,0,5,214,49,0,1,0.88,20,2
IModifierType,0,0,2,0,0,9,0,2,0,0,0,3
OptionalModifierType,1,1,7,0,1,51,1,0,1,1,2,4
RequiredModifierType,1,1,7,0,1,51,1,0,1,1,2,4
NativeType,0,0,0,0,0,41,0,0,0,0,0,6
PinnedType,0,1,2,0,1,21,1,0,1,0,2,3
Range,2,1,0,2,1,10,1,0,0,1,0,5
MetadataSystem,25,45,0,0,42,356,66,0,0,0.95,17,4
IMethodSignature,0,0,7,0,0,28,0,3,1,0,0,8
ParameterDefinitionCollection,1,6,0,0,0,36,10,0,1,0.17,2,2
EmbeddedResource,4,6,1,0,4,54,8,0,1,0.38,2,2
EventAttributes,0,0,0,0,0,9,0,0,0,0,0,3
EventDefinition,6,3,12,0,2,129,3,0,1,0.78,7,4
EventReference,1,2,2,0,1,24,3,1,1,0.5,1,0
FieldAttributes,0,0,0,0,0,41,0,0,0,0,0,10
FieldDefinition,7,5,28,0,2,270,6,0,2,0.89,5,6
FieldReference,1,4,3,0,3,46,7,1,1,1,4,10
IMemberDefinition,0,0,5,0,0,22,0,5,2,0,0,1
LinkedResource,2,2,3,0,2,30,2,0,1,0.75,1,2
