Method,LOC,CC,PC
CaptureScreenshot:CaptureScreen,12,5,2
CaptureScreenshot:CaptureWindow,9,5,3
CaptureScreenshot:GetForegroundWindow,1,1,0
CaptureScreenshot:GetWindowRect,1,1,2
CaptureScreenshot:CaptureActiveWindow,12,5,2
CrashReport:CrashReport,13,3,1
CrashReport:CrashReportLoad,10,1,2
CrashReport:CrashReport_Shown,4,1,2
CrashReport:CrashReport_FormClosing,10,3,2
CrashReport:ButtonSendReportClick,55,8,2
CrashReport:SmtpClientSendCompleted,8,2,2
CrashReport:ButtonSaveClick,3,1,2
CrashReport:SaveFileDialogFileOk,3,1,2
CrashReport:LinkLabelViewLinkClicked,11,3,2
CrashReport:HtmlReport,85,3,0
CrashReport:CreateReport,48,2,1
CrashReport:SendAnonymousReport,5,1,0
CrashReport:SendFullReport,8,2,0
CrashReport:SendRequestCompleted,12,4,2
CrashReport:ReportSuccess,5,1,0
CrashReport:ReportFailure,4,1,1
HelperMethods:LoadLibrary,1,1,1
HelperMethods:GetProcAddress,1,1,2
HelperMethods:IsOS64Bit,3,1,0
HelperMethods:GetIsWow64ProcessDelegate,10,3,0
HelperMethods:Is32BitProcessOn64BitProcessor,12,3,0
HelperMethods:GetWindowsVersion,33,7,0
ProgressDialog:ProgressDialog,3,1,0
ReportCrash:Send,5,2,0
ReportCrash:Send,31,4,1
ReportCrash:ShowUI,4,1,1
DrDumpService:DrDumpService,13,2,0
DrDumpService:SendAnonymousReportAsync,11,1,3
DrDumpService:SendAdditionalDataAsync,14,2,5
DrDumpService:SendAdditionalDataAsync,31,6,2
DrDumpService:OnSendAnonymousReportCompleted,10,2,2
DrDumpService:OnSendAdditionalDataCompleted,14,4,2
SendRequestState:ConvertToExceptionInfo,12,1,2
SendRequestState:GetMacAddress,11,3,0
SendRequestState:GetAnonymousMachineID,4,1,0
SendRequestState:GetDetailedExceptionDescription,9,1,0
SendRequestState:GetExceptionDescription,19,1,1
SendRequestState:GetApplication,20,1,0
SendRequestState:GetClientLib,9,1,0
Resources:Resources,2,1,0
HttpCrashReporterReportUploader:HttpCrashReporterReportUploader,11,2,0
HttpCrashReporterReportUploader:SendAnonymousReport,8,1,3
HttpCrashReporterReportUploader:SendAnonymousReportAsync,3,1,3
HttpCrashReporterReportUploader:SendAnonymousReportAsync,10,2,4
HttpCrashReporterReportUploader:OnSendAnonymousReportOperationCompleted,6,2,1
HttpCrashReporterReportUploader:SendAdditionalData,7,1,2
HttpCrashReporterReportUploader:SendAdditionalDataAsync,3,1,2
HttpCrashReporterReportUploader:SendAdditionalDataAsync,9,2,3
HttpCrashReporterReportUploader:OnSendAdditionalDataOperationCompleted,6,2,1
HttpCrashReporterReportUploader:CancelAsync,3,1,1
HttpCrashReporterReportUploader:IsLocalFileSystemWebService,10,3,1
HttpsCrashReporterReportUploader:HttpsCrashReporterReportUploader,11,2,0
HttpsCrashReporterReportUploader:SendAnonymousReport,8,1,3
HttpsCrashReporterReportUploader:SendAnonymousReportAsync,3,1,3
HttpsCrashReporterReportUploader:SendAnonymousReportAsync,10,2,4
HttpsCrashReporterReportUploader:OnSendAnonymousReportOperationCompleted,6,2,1
HttpsCrashReporterReportUploader:SendAdditionalData,7,1,2
HttpsCrashReporterReportUploader:SendAdditionalDataAsync,3,1,2
HttpsCrashReporterReportUploader:SendAdditionalDataAsync,9,2,3
HttpsCrashReporterReportUploader:OnSendAdditionalDataOperationCompleted,6,2,1
HttpsCrashReporterReportUploader:CancelAsync,3,1,1
HttpsCrashReporterReportUploader:IsLocalFileSystemWebService,10,3,1
SendAnonymousReportCompletedEventArgs:SendAnonymousReportCompletedEventArgs,3,1,4
SendAdditionalDataCompletedEventArgs:SendAdditionalDataCompletedEventArgs,3,1,4
