Design smell,Namespace,Class,File,Cause
Multifaceted Abstraction,NClass.CSharp,CSharpLanguage,C:\repos\SamiDidier_NClass\src\CSharp\CSharpLanguage.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 1
Multifaceted Abstraction,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.96
Cyclically-dependent Modularization,NClass.CSharp,CSharpLanguage,C:\repos\SamiDidier_NClass\src\CSharp\CSharpLanguage.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpLanguage' CSharpField' CSharpClass
Cyclically-dependent Modularization,NClass.CSharp,CSharpLanguage,C:\repos\SamiDidier_NClass\src\CSharp\CSharpLanguage.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpLanguage' CSharpMethod' CSharpInterface' CSharpClass
Cyclically-dependent Modularization,NClass.CSharp,CSharpInterface,C:\repos\SamiDidier_NClass\src\CSharp\CSharpInterface.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpInterface' CSharpLanguage' CSharpMethod
Cyclically-dependent Modularization,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpMethod' CSharpClass' CSharpLanguage
Cyclically-dependent Modularization,NClass.CSharp,CSharpEvent,C:\repos\SamiDidier_NClass\src\CSharp\CSharpEvent.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpEvent' CSharpClass' CSharpLanguage
Cyclically-dependent Modularization,NClass.CSharp,CSharpEvent,C:\repos\SamiDidier_NClass\src\CSharp\CSharpEvent.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpEvent' CSharpInterface' CSharpClass' CSharpLanguage
Cyclically-dependent Modularization,NClass.CSharp,CSharpProperty,C:\repos\SamiDidier_NClass\src\CSharp\CSharpProperty.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpProperty' CSharpClass' CSharpLanguage
Cyclically-dependent Modularization,NClass.CSharp,CSharpProperty,C:\repos\SamiDidier_NClass\src\CSharp\CSharpProperty.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpProperty' CSharpInterface' CSharpClass' CSharpLanguage
Cyclically-dependent Modularization,NClass.CSharp,CSharpStructure,C:\repos\SamiDidier_NClass\src\CSharp\CSharpStructure.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpStructure' CSharpLanguage' CSharpField
Cyclically-dependent Modularization,NClass.CSharp,CSharpStructure,C:\repos\SamiDidier_NClass\src\CSharp\CSharpStructure.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CSharpStructure' CSharpLanguage' CSharpMethod' CSharpInterface
Unfactored Hierarchy,NClass.CSharp,CSharpClass,C:\repos\SamiDidier_NClass\src\CSharp\CSharpClass.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpClass[75' 97]' CSharpStructure[51' 73]
Unfactored Hierarchy,NClass.CSharp,CSharpClass,C:\repos\SamiDidier_NClass\src\CSharp\CSharpClass.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpClass[99' 131]' CSharpInterface[70' 102]
Unfactored Hierarchy,NClass.CSharp,CSharpClass,C:\repos\SamiDidier_NClass\src\CSharp\CSharpClass.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpClass[101' 126]' CSharpEnum[61' 86]' CSharpInterface[72' 97]' CSharpStructure[84' 109]
Unfactored Hierarchy,NClass.CSharp,CSharpClass,C:\repos\SamiDidier_NClass\src\CSharp\CSharpClass.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpClass[101' 131]' CSharpStructure[84' 114]
Unfactored Hierarchy,NClass.CSharp,CSharpConstructor,C:\repos\SamiDidier_NClass\src\CSharp\CSharpConstructor.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpConstructor[1' 23]' CSharpField[1' 23]' CSharpMethod[1' 23]' CSharpEvent[1' 23]' CSharpProperty[1' 23]
Unfactored Hierarchy,NClass.CSharp,CSharpEnum,C:\repos\SamiDidier_NClass\src\CSharp\CSharpEnum.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpEnum[32' 57]' CSharpInterface[33' 58]' CSharpDelegate[34' 59]' CSharpStructure[33' 58]
Unfactored Hierarchy,NClass.CSharp,CSharpField,C:\repos\SamiDidier_NClass\src\CSharp\CSharpField.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpField[57' 81]' CSharpProperty[103' 127]
Unfactored Hierarchy,NClass.CSharp,CSharpInterface,C:\repos\SamiDidier_NClass\src\CSharp\CSharpInterface.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpInterface[72' 105]' CSharpStructure[84' 117]
Unfactored Hierarchy,NClass.CSharp,CSharpInterface,C:\repos\SamiDidier_NClass\src\CSharp\CSharpInterface.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpInterface[33' 60]' CSharpStructure[33' 60]
Unfactored Hierarchy,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpMethod[111' 133]' CSharpProperty[93' 115]
Unfactored Hierarchy,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpMethod[245' 270]' CSharpEvent[126' 151]
Unfactored Hierarchy,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpMethod[319' 345]' CSharpEvent[191' 217]
Unfactored Hierarchy,NClass.CSharp,CSharpMethod,C:\repos\SamiDidier_NClass\src\CSharp\CSharpMethod.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpMethod[319' 343]' CSharpProperty[264' 288]' CSharpEvent[191' 215]
Unfactored Hierarchy,NClass.CSharp,CSharpParameter,C:\repos\SamiDidier_NClass\src\CSharp\CSharpParameter.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are: CSharpParameter[1' 21]' CSharpDestructor[1' 21]
