Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Hap.Commands,ConvertFromHapHtmlPageCommand,0,1,0,0,1,7,1,0,1,-1,0,0,,
Hap.Commands,ConvertFromHapTableCommand,0,1,1,0,0,15,1,0,1,-1,1,1,Hap.Helpers.Commands.Convert.ConvertFromTableCommand,Hap.Helpers.Commands.Convert.ConvertFromTableCommand
Hap.Commands,ImportHapHtmlPageCommand,0,1,3,0,0,23,1,0,1,-1,1,1,Hap.Helpers.Commands.Import.ImportHtmlPageCommand,Hap.Helpers.Commands.Import.ImportHtmlPageCommand
Hap.Helpers.Commands.Convert,ConvertFromHtmlPageCommand,0,1,0,0,1,6,1,0,0,-1,0,0,,
Hap.Helpers.Commands.Convert,ConvertFromTableCommand,0,2,0,0,2,13,2,0,1,-1,3,1,Hap.CommonCmdletBase' Hap.Commands.ConvertFromHapTableCommand' Hap.FromHtmlNodeToCsvConverter,Hap.Commands.ConvertFromHapTableCommand
Hap.Helpers.Commands,HapCommand,0,2,1,0,2,10,2,2,0,-1,1,0,Hap.CommonCmdletBase,
Hap.Helpers.Commands.Import,ImportHtmlPageCommand,0,2,0,0,2,18,2,0,1,-1,4,1,Hap.CommonCmdletBase' Hap.Commands.ImportHapHtmlPageCommand' Hap.PageImporterData' Hap.PageImporter,Hap.Commands.ImportHapHtmlPageCommand
Hap,CommonCmdletBase,0,1,0,0,1,6,1,3,0,-1,0,3,,Hap.Helpers.Commands.Convert.ConvertFromTableCommand' Hap.Helpers.Commands.HapCommand' Hap.Helpers.Commands.Import.ImportHtmlPageCommand
Hap,ConverterTemplate,0,1,0,0,1,16,1,1,0,-1,0,0,,
Hap,FromHtmlNodeToCsvConverter,0,1,0,0,1,26,3,0,1,-1,1,1,Hap.SmartString,Hap.Helpers.Commands.Convert.ConvertFromTableCommand
Hap,SmartString,0,1,1,0,1,9,1,0,0,-1,0,1,,Hap.FromHtmlNodeToCsvConverter
Hap,PageImporter,1,5,0,0,2,47,8,0,0,0,1,1,Hap.PageImporterData,Hap.Helpers.Commands.Import.ImportHtmlPageCommand
Hap,PageImporterData,0,0,3,0,0,6,0,0,0,-1,0,2,,Hap.Helpers.Commands.Import.ImportHtmlPageCommand' Hap.PageImporter
