Implementation smell,Namespace,Class,File,Method,Description
Magic Number,SampleTopshelfSuperviseService,PoorlyBehavedService,C:\repos\phatboyg_Topshelf\src\SampleTopshelfSuperviseService\PoorlyBehavedService.cs,Start,The following statement contains a magic number: ThreadPool.QueueUserWorkItem(x =>              {                  Thread.Sleep(5000);                    _log.Info("Stopping for no particular reason");                    hostControl.Stop();                    //                _log.Info("Dying an ungraceful death");                  //                  //                throw new InvalidOperationException("Oh' what a world.");              });
