Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Nextension,DictionaryExtensions,C:\repos\JasonMing_NCommons\sources\Nextension\DictionaryExtensions.cs,AsSafeDictionary,The length of the statement  "	return (source as SafeDictionary<TKey' TValue>) ?? (source == null ? new SafeDictionary<TKey' TValue> () : new SafeDictionary<TKey' TValue> (source)); " is 150.
Long Statement,Nextension,DictionaryExtensions,C:\repos\JasonMing_NCommons\sources\Nextension\DictionaryExtensions.cs,ToSafeDictionary,The length of the statement  "	return source == null ? new SafeDictionary<TKey' TValue> () : AsSafeDictionary (new Dictionary<TKey' TValue> (source' comparer)); " is 129.
Long Statement,Nextension,DictionaryExtensions,C:\repos\JasonMing_NCommons\sources\Nextension\DictionaryExtensions.cs,ToSafeDictionary,The length of the statement  "	return source == null ? new SafeDictionary<TKey' TSource> () : source.ToDictionary (keySelector' comparer).AsSafeDictionary (); " is 127.
Long Statement,Nextension,DictionaryExtensions,C:\repos\JasonMing_NCommons\sources\Nextension\DictionaryExtensions.cs,ToSafeDictionary,The length of the statement  "	return source == null ? new SafeDictionary<TKey' TElement> () : source.ToDictionary (keySelector' elementSeletor).AsSafeDictionary (); " is 134.
Long Statement,Nextension,DictionaryExtensions,C:\repos\JasonMing_NCommons\sources\Nextension\DictionaryExtensions.cs,ToSafeDictionary,The length of the statement  "	return source == null ? new SafeDictionary<TKey' TElement> () : source.ToDictionary (keySelector' elementSeletor' comparer).AsSafeDictionary (); " is 144.
Long Statement,Nextension,Overrides,C:\repos\JasonMing_NCommons\sources\Nextension\Overrides.cs,CalculateHashCode,The length of the statement  "		return objs.Cast<Object> ().Where (obj => obj != null).Aggregate (HashCodeSeed' (current' obj) => (current * HashCodeStep) + obj.GetHashCode ()); " is 145.
Long Statement,Nextension,Overrides,C:\repos\JasonMing_NCommons\sources\Nextension\Overrides.cs,EqualsWith,The length of the statement  "	return ReferenceEquals (source' other) || (source != null && other != null && selectors.Length != 0 && selectors.All (s => Equals (s (source)' s (other)))); " is 156.
