Namespace,Type,Method,LOC,CC,PC
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateTests,39,4,0
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateTypedApiTest,97,1,2
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateHttpContentApiTest,94,1,3
ZumoE2ETestApp.Tests,ZumoCustomApiTests,ValidateResponseHeader,32,5,4
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateHttpContentTestInput,72,11,9
ZumoE2ETestApp.Tests,ZumoCustomApiTests,SanitizeJsonXml,22,5,1
ZumoE2ETestApp.Tests,ZumoCustomApiTests,JsonToXml,7,1,1
ZumoE2ETestApp.Tests,ZumoCustomApiTests,JsonToXml,46,10,2
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateJTokenApiTest,119,1,3
ZumoE2ETestApp.Tests,ZumoCustomApiTests,GetQueryObject,3,1,1
ZumoE2ETestApp.Tests,ZumoCustomApiTests,GetUserObject,12,2,1
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateQueryParams,18,4,1
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateString,30,4,4
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateJson,70,14,3
ZumoE2ETestApp.Tests,ZumoCustomApiTests,CreateHttpMethod,20,5,1
ZumoE2ETestApp.Tests,ExceptionTypeWhichWillNeverBeThrown,ExceptionTypeWhichWillNeverBeThrown,1,1,0
ZumoE2ETestApp.Tests,TestStore,CreateTestGroups,26,1,0
ZumoE2ETestApp.Tests,TestStore,CreateGroupWithAllTests,16,4,2
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateTests,137,1,0
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateDeleteTest,85,2,3
ZumoE2ETestApp.Tests,ZumoCUDTests,Validate404Response,14,2,2
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateTypedUpdateTest,3,1,3
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateTypedUpdateTest,44,1,4
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateUntypedUpdateTest,3,1,4
ZumoE2ETestApp.Tests,ZumoCUDTests,CreateUntypedUpdateTest,53,1,5
ZumoE2ETestApp.Tests,HandlerWhichThrows,SendAsync,3,1,2
ZumoE2ETestApp.Tests,HandlerWhichThrows,SendAsync,3,1,2
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateTests,55,1,0
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateSystemPropertiesTest,104,1,1
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateOptimisticConcurrencyTest,63,1,2
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateOptimisticConcurrencyWithServerConflictsTest,54,1,2
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateParameterPassingTest,113,1,1
ZumoE2ETestApp.Tests,ZumoMiscTests,ValidateParameters,20,3,4
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateUserAgentValidationTest,55,1,0
ZumoE2ETestApp.Tests,ZumoMiscTests,CreateFilterTestWithMultipleRequests,51,1,1
ZumoE2ETestApp.Tests,HandlerToBypassService,HandlerToBypassService,5,1,3
ZumoE2ETestApp.Tests,HandlerToBypassService,SendAsync,7,1,2
