Namespace,Type,Method,LOC,CC,PC
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapBusConfigurationBuilderExtensions,UseStructureMapContainer,4,1,2
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,StructureMapAzureBusContainer,3,1,1
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,Resolve,3,1,0
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,Resolve,3,1,1
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,Register,4,1,3
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,RegisterConfiguration,5,2,0
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,Build,3,1,0
ProjectExtensions.Azure.ServiceBus.StructureMap.Container,StructureMapAzureBusContainer,IsRegistered,3,1,1
