Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ActivePartManager,3,5,1,0,5,89,15,0,1,0.53,3,1
ActivePartRegStrategy,0,2,0,0,2,20,3,0,1,0,6,0
ActivePartsHelper,0,1,0,0,1,17,2,0,0,0,3,0
AppResourceServer,2,2,0,0,2,31,2,0,1,0,3,1
AppResourcesHelper,0,3,0,0,3,29,3,0,0,0,4,0
AsmResourceResource,2,5,0,0,1,2283,5,0,1,0.7,3,0
RazorGenAppResource,1,6,0,0,1,47,7,0,1,0.67,1,0
RazorLayout,3,6,0,0,4,60,6,0,0,0.67,0,0
TextAppResource,3,3,5,0,0,77,3,1,1,0.67,2,0
ClrType,0,0,0,0,0,14,0,0,0,0,0,1
CollectionHelper,0,11,0,0,11,140,24,0,0,0,1,0
DisposableHelper,0,2,0,0,2,28,7,0,0,0,1,0
ElementInfo,2,2,2,0,0,40,3,2,0,0.5,1,0
EnvironmentHelper,2,3,1,0,3,64,19,0,0,0,2,0
EventBroker,2,4,0,0,2,91,16,0,1,0.5,1,0
EventBrokerHelper,2,7,0,0,3,165,21,0,0,0,5,1
ActivePartBase,2,5,0,0,2,48,5,0,1,0.6,2,0
ExtensibilityHelper,0,23,0,0,22,292,55,0,0,0,7,0
ExtensionsCache,3,9,0,0,7,76,10,0,0,0.63,5,1
KeyedElementInfo,1,2,1,0,0,29,2,1,1,0,1,0
AttachmentStrategyBase,1,5,1,0,0,47,6,3,1,0.6,1,0
LocalizableStrings,2,1,6,0,0,77,1,0,0,0,0,1
ReflectionHelper,0,6,0,0,4,65,19,0,0,0,1,1
ServiceAttribute,0,1,1,0,1,24,2,0,0,0,1,1
Path,3,2,3,0,2,48,2,0,0,0.5,0,7
PathHelper,0,4,0,0,4,49,10,0,0,0,3,0
ServiceResources,2,1,3,0,0,53,1,0,0,0,0,1
XmlUtils,0,15,0,0,15,179,45,0,0,0,1,0
ElementsCache,3,8,2,0,7,117,20,1,0,0.46,2,15
EmptyArray,1,0,0,1,0,10,0,0,0,0,0,5
AssemblyScanHelper,2,4,0,0,4,54,12,0,0,0.5,0,2
ExtensionManager,1,5,1,0,4,70,17,0,1,0.6,6,6
RegKeyedElementsStrategy,0,4,0,0,0,35,4,12,1,0,5,0
RegElementsStrategy,1,5,1,0,1,52,7,6,2,0.8,4,0
RegElementsService,1,2,0,0,2,25,3,1,1,0,0,1
RegKeyedElementsService,1,3,0,0,3,42,5,0,2,0,0,1
StrategyFactoryStrategy,1,6,0,0,5,56,11,0,2,0,9,2
InstancingHelper,0,5,0,0,4,96,22,0,0,0,3,0
LimitedElementsCache,2,4,1,0,3,48,5,0,1,0.62,0,3
NamedElementAttribute,0,1,2,0,0,29,2,7,0,0,0,0
NamedElementInfo,0,1,1,0,0,22,2,7,2,0,0,0
Pair,2,3,2,0,3,51,3,0,0,0,0,1
ReaderWriterLockHelper,0,3,0,0,3,30,3,0,0,0,0,0
ServiceDataManager,16,11,0,1,4,248,21,0,1,0.83,2,0
ServiceConsumer,1,1,1,0,0,25,2,17,0,0,1,0
ServiceManager,5,10,0,0,8,206,22,0,1,0.76,4,9
ServicePublishingStrategy,1,2,0,0,1,44,4,0,2,0,3,0
ServicesHelper,0,0,0,0,0,66,0,0,0,0,0,2
StringUtils,0,7,0,0,7,64,9,0,0,0,0,0
CommandLineChecker,0,1,0,0,1,91,30,0,0,0,7,1
CommandLineExtensibleService,0,2,0,0,1,28,5,0,1,0,7,0
CommandLineHelper,0,6,0,0,6,56,9,0,0,0,7,1
CommandLineService,4,12,0,0,9,115,18,1,1,0.75,6,0
OptionPrefix,0,0,0,0,0,14,0,0,0,0,0,2
CharInput,4,3,2,1,2,43,4,0,1,0.33,0,1
CommandLineParser,0,9,0,0,0,99,18,0,0,0,4,1
CmdLineNode,3,1,3,0,1,49,4,0,1,0,4,3
CmdLineNodeBase,3,1,3,0,0,42,1,4,0,0,0,0
CommandNode,0,1,0,0,1,12,1,0,1,0,0,1
ICharInput,0,1,2,0,0,22,1,1,0,0,0,2
OptionNode,3,4,3,0,3,60,4,0,1,0.75,2,3
ParseResult,2,1,2,0,1,32,1,0,0,0,1,1
ParsingException,0,4,0,0,3,36,4,0,0,0,0,1
QuotedOrNonquotedValueNode,1,1,1,0,1,22,1,0,1,0,0,2
PrintUsageSettings,0,1,6,0,1,56,1,0,0,0,1,2
RegCmdLineRulesProvidersStrategy,0,2,0,0,2,22,3,0,3,0,6,0
UsagePrinter,0,4,0,0,1,138,49,0,0,0,7,1
ConfigHelper,0,3,0,0,3,31,3,0,0,0,7,0
ConfigSectionStrategy,0,2,0,0,2,19,2,0,2,0,4,2
ConfigService,4,7,0,0,4,83,16,0,1,0.68,5,2
ConfigurationException,0,3,0,0,2,25,3,0,0,0,0,1
ConfigurationResources,2,1,6,0,0,77,1,0,0,0,0,1
FileConfigDataProvider,4,7,1,0,4,94,12,0,1,0.75,2,1
Config,3,0,3,0,0,38,0,0,0,0,1,0
ConfigSerializer,6,10,0,0,3,140,29,0,0,0.78,6,1
ConfigVar,0,0,2,0,0,16,0,0,0,0,0,1
SectionName,0,6,2,0,5,63,8,0,0,0,1,2
VarsContainer,2,4,0,0,4,28,4,0,0,0.25,0,1
XmlSectionSerializer,3,4,0,0,4,46,5,0,1,0.38,1,1
XmlSerializerSectionAttribute,2,7,2,0,3,97,8,0,1,0,2,0
