Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AppEntryPoint,3,1,3,0,1,30,1,0,0,0,0,2
ClientApplicationAttribute,3,2,3,0,2,31,2,0,0,0.5,0,1
ClientApplicationInfo,4,1,5,0,1,48,3,0,1,0,0,2
IClientApplication,0,3,0,0,0,9,3,1,0,0,0,2
IClientHost,0,4,2,0,0,16,4,1,0,0,0,1
IUIController,0,3,0,0,0,7,3,1,0,0,0,3
IUIManagerService,0,2,0,0,0,5,2,1,0,0,0,3
IView,0,3,0,0,0,7,3,3,0,0,0,1
UIControllerAttrbute,2,1,2,0,1,27,1,0,0,0,0,1
UIControllerInfo,3,1,3,0,1,31,3,0,0,0,0,2
ViewAttribute,3,1,3,0,1,37,1,0,0,0,0,1
ViewInfo,4,1,4,0,1,40,4,0,0,0,0,2
