Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NAudioUniversalDemo,MediaFoundationReaderUniversal,C:\repos\naudio_NAudio\NAudioUniversalDemo\MediaFoundationReaderUniversal.cs,CreateReader,The length of the statement  "            partialMediaType.SubType = settings.RequestFloatOutput ? AudioSubtypes.MFAudioFormat_Float : AudioSubtypes.MFAudioFormat_PCM; " is 125.
Long Statement,NAudioUniversalDemo,MediaFoundationReaderUniversal,C:\repos\naudio_NAudio\NAudioUniversalDemo\MediaFoundationReaderUniversal.cs,CreateReader,The length of the statement  "            reader.SetCurrentMediaType(MediaFoundationInterop.MF_SOURCE_READER_FIRST_AUDIO_STREAM' IntPtr.Zero' partialMediaType.MediaFoundationObject); " is 140.
Magic Number,NAudioUniversalDemo,MainPageViewModel,C:\repos\naudio_NAudio\NAudioUniversalDemo\MainPageViewModel.cs,Play,The following statement contains a magic number: if (player == null)              {                  // Exclusive mode - fails with a weird buffer alignment error                  player = new WasapiOutRT(AudioClientShareMode.Shared' 200);                  player.Init(CreateReader);                    player.PlaybackStopped += PlayerOnPlaybackStopped;              }
