Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,NAudio,NAudio.CoreAudioApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.CoreAudioApi' NAudio.CoreAudioApi.Interfaces,NAudio.CoreAudioApi.AudioCaptureClient' NAudio.CoreAudioApi.AudioClient' NAudio.CoreAudioApi.Interfaces.IAudioCaptureClient
Cyclic Dependency,NAudio,NAudio.CoreAudioApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.CoreAudioApi' NAudio.CoreAudioApi.Interfaces' NAudio.Wave,NAudio.CoreAudioApi.AudioCaptureClient' NAudio.CoreAudioApi.AudioClient' NAudio.CoreAudioApi.Interfaces.IAudioCaptureClient' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
Cyclic Dependency,NAudio,NAudio.CoreAudioApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.CoreAudioApi' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.CoreAudioApi.AudioCaptureClient' NAudio.CoreAudioApi.AudioClient' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider
Cyclic Dependency,NAudio,NAudio.CoreAudioApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.CoreAudioApi' NAudio.CoreAudioApi.Interfaces' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.CoreAudioApi.AudioCaptureClient' NAudio.CoreAudioApi.AudioClient' NAudio.CoreAudioApi.Interfaces.IAudioCaptureClient' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider
Cyclic Dependency,NAudio,NAudio.CoreAudioApi.Interfaces,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.CoreAudioApi.Interfaces' NAudio.CoreAudioApi' NAudio.Wave' NAudio.CoreAudioApi,NAudio.CoreAudioApi.Interfaces.IAudioCaptureClient' NAudio.CoreAudioApi.AudioCaptureClient' NAudio.CoreAudioApi.AudioClient' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
Cyclic Dependency,NAudio,NAudio.Dsp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.Dsp' NAudio.Wave' NAudio.Utils,NAudio.Dsp.SimpleCompressor' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.Dsp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.Dsp' NAudio.Wave.SampleProviders' NAudio.Wave' NAudio.Utils,NAudio.Dsp.SimpleCompressor' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.Dsp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.Dsp' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave' NAudio.Utils,NAudio.Dsp.SimpleCompressor' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.FileFormats.Wav,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.FileFormats.Wav' NAudio.Wave,NAudio.FileFormats.Wav.WaveFileChunkReader' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
Cyclic Dependency,NAudio,NAudio.FileFormats.Wav,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.FileFormats.Wav' NAudio.Wave' NAudio.Utils,NAudio.FileFormats.Wav.WaveFileChunkReader' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.FileFormats.Wav,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.FileFormats.Wav' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.FileFormats.Wav.WaveFileChunkReader' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider
Cyclic Dependency,NAudio,NAudio.FileFormats.Wav,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.FileFormats.Wav' NAudio.Wave' NAudio.Utils' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.FileFormats.Wav.WaveFileChunkReader' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Utils.WavePositionExtensions' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider
Cyclic Dependency,NAudio,NAudio.MediaFoundation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.MediaFoundation' NAudio.Wave,NAudio.MediaFoundation.AudioSubtypes' NAudio.MediaFoundation.MediaFoundationApi' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
Cyclic Dependency,NAudio,NAudio.MediaFoundation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.MediaFoundation' NAudio.Wave' NAudio.Utils,NAudio.MediaFoundation.AudioSubtypes' NAudio.MediaFoundation.MediaFoundationApi' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.MediaFoundation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.MediaFoundation' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.MediaFoundation.AudioSubtypes' NAudio.MediaFoundation.MediaFoundationApi' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider
Cyclic Dependency,NAudio,NAudio.MediaFoundation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.MediaFoundation' NAudio.Wave' NAudio.Wave.SampleProviders' NAudio.Wave' NAudio.Utils,NAudio.MediaFoundation.AudioSubtypes' NAudio.MediaFoundation.MediaFoundationApi' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider' NAudio.Utils.WavePositionExtensions
Cyclic Dependency,NAudio,NAudio.Utils,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.Utils' NAudio.Wave,NAudio.Utils.WavePositionExtensions' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
Cyclic Dependency,NAudio,NAudio.Utils,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NAudio.Utils' NAudio.Wave.SampleProviders' NAudio.Wave,NAudio.Utils.WavePositionExtensions' NAudio.Wave.SampleProviders.AdsrSampleProvider' NAudio.Wave.SampleProviders.MultiplexingSampleProvider' NAudio.Wave.WaveExtensionMethods' NAudio.Wave.WaveInEvent' NAudio.Wave.Id3v2Tag' NAudio.Wave.AcmMp3FrameDecompressor' NAudio.Wave.WaveFormatExtensible' NAudio.Wave.AsioAudioAvailableEventArgs' NAudio.Wave.MediaFoundationEncoder' NAudio.Wave.MediaFoundationReader' NAudio.Wave.SimpleCompressorStream' NAudio.Wave.WaveFileReader
