Method,LOC,CC,PC
App:App,4,1,0
App:OnLaunched,32,5,1
App:OnNavigationFailed,3,1,2
App:OnSuspending,5,1,2
DelegateCommand:DelegateCommand,4,1,1
DelegateCommand:CanExecute,3,1,1
DelegateCommand:Execute,3,1,1
DelegateCommand:OnCanExecuteChanged,4,2,0
MainPage:MainPage,4,1,0
MainPageViewModel:MainPageViewModel,9,1,0
MainPageViewModel:Stop,3,1,0
MainPageViewModel:Pause,3,1,0
MainPageViewModel:Play,17,3,0
MainPageViewModel:CreateReader,9,2,0
MainPageViewModel:Record,17,3,0
MainPageViewModel:RecorderOnDataAvailable,9,2,2
MainPageViewModel:StopRecording,3,1,0
MainPageViewModel:RecorderOnRecordingStopped,5,1,2
MainPageViewModel:PlayerOnPlaybackStopped,9,2,2
MainPageViewModel:Load,17,4,0
MediaFoundationReaderUniversal:MediaFoundationReaderUniversal,3,1,1
MediaFoundationReaderUniversal:MediaFoundationReaderUniversal,3,1,1
MediaFoundationReaderUniversal:CreateReader,15,1,1
MediaFoundationReaderUniversal:Dispose,7,2,1
MediaFoundationReaderUniversalSettings:MediaFoundationReaderUniversalSettings,4,1,0
ViewModelBase:OnPropertyChanged,4,2,1
