Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
NAudio.Utils,AboutForm,8,6,3,0,1,185,7,0,0,0.5,0,1,,MarkHeath.MidiUtils.MainForm
MarkHeath.MidiUtils,AdvancedOptionsForm,11,5,0,0,1,191,6,0,0,0.4,1,1,MarkHeath.MidiUtils.Properties.Settings,MarkHeath.MidiUtils.MainForm
MarkHeath.MidiUtils,MainForm,36,23,0,0,1,767,44,0,0,0.22,9,0,MarkHeath.MidiUtils.NamingRules' MarkHeath.MidiUtils.MidiConverter' MarkHeath.MidiUtils.Properties.Settings' NAudio.Utils.ProgressLog' MarkHeath.MidiUtils.OutputMidiType' MarkHeath.MidiUtils.ProgressEventArgs' MarkHeath.MidiUtils.ProgressMessageType' NAudio.Utils.AboutForm' MarkHeath.MidiUtils.AdvancedOptionsForm,
MarkHeath.MidiUtils,MidiConverter,8,16,1,0,2,437,67,0,0,0,14,1,MarkHeath.MidiUtils.Properties.Settings' MarkHeath.MidiUtils.NamingRules' NAudio.Midi.MidiFile' NAudio.Midi.MidiEventCollection' NAudio.Midi.MetaEvent' NAudio.Midi.TextEvent' MarkHeath.MidiUtils.OutputMidiType' NAudio.Midi.MetaEventType' NAudio.Midi.MidiEvent' NAudio.Midi.TempoEvent' NAudio.Midi.MidiCommandCode' MarkHeath.MidiUtils.NamingRule' MarkHeath.MidiUtils.ProgressMessageType' MarkHeath.MidiUtils.ProgressEventArgs,MarkHeath.MidiUtils.MainForm
MarkHeath.MidiUtils,NamingRules,4,1,4,0,1,71,1,0,0,0,0,2,,MarkHeath.MidiUtils.MainForm' MarkHeath.MidiUtils.MidiConverter
MarkHeath.MidiUtils,NamingRule,2,1,2,0,1,19,1,0,0,0,0,1,,MarkHeath.MidiUtils.MidiConverter
MarkHeath.MidiUtils,OutputMidiType,0,0,0,0,0,6,0,0,0,-1,0,2,,MarkHeath.MidiUtils.MainForm' MarkHeath.MidiUtils.MidiConverter
MarkHeath.MidiUtils,Program,0,1,0,0,0,13,1,0,0,-1,0,0,,
MarkHeath.MidiUtils,ProgressEventArgs,2,2,2,0,2,46,2,0,0,0,1,2,MarkHeath.MidiUtils.ProgressMessageType,MarkHeath.MidiUtils.MainForm' MarkHeath.MidiUtils.MidiConverter
MarkHeath.MidiUtils,ProgressMessageType,0,0,0,0,0,19,0,0,0,-1,0,3,,MarkHeath.MidiUtils.MainForm' MarkHeath.MidiUtils.MidiConverter' MarkHeath.MidiUtils.ProgressEventArgs
MarkHeath.MidiUtils.Properties,Resources,2,1,2,0,0,41,1,0,0,0,0,0,,
MarkHeath.MidiUtils.Properties,Settings,1,0,17,0,0,204,0,0,0,-1,0,3,,MarkHeath.MidiUtils.AdvancedOptionsForm' MarkHeath.MidiUtils.MainForm' MarkHeath.MidiUtils.MidiConverter
