Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Signum.React.ApiControllers,OperationController,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Signum.React.ApiControllers,ConstructOperationRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: type
Unnecessary Abstraction,Signum.React.ApiControllers,EntityOperationRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: entity
Unnecessary Abstraction,Signum.React.ApiControllers,LiteOperationRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: lite
Unnecessary Abstraction,Signum.React.ApiControllers,MultiOperationRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: type' lites
Unnecessary Abstraction,Signum.React.ApiControllers,MultiOperationResponse,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: errors
Unnecessary Abstraction,Signum.React.ApiControllers,StateCanExecuteRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: operationKeys' lites
Unnecessary Abstraction,Signum.React.ApiControllers,StateCanExecuteResponse,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\OperationController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: canExecutes
Unutilized Abstraction,Signum.React.ApiControllers,QueryController,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Signum.React.ApiControllers,TokenRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' token' options
Unutilized Abstraction,Signum.React.ApiControllers,TokenRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Signum.React.ApiControllers,ParseTokensRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' queryKey' tokens
Unnecessary Abstraction,Signum.React.ApiControllers,SubTokensRequest,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' queryKey' token' options
Unnecessary Abstraction,Signum.React.ApiControllers,AutocompleteQueryRequestTS,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' queryKey' filters' orders' subString' count
Unutilized Abstraction,Signum.React.ApiControllers,OrderTS,C:\repos\signumsoftware_framework\Signum.React\ApiControllers\QueryController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
