Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Signum.Entities,Signum.Entities.Basics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Signum.Entities.Basics' Signum.Entities,Signum.Entities.Basics.ExceptionEntity' Signum.Entities.Basics.UserHolder' Signum.Entities.EnumEntity<T>' Signum.Entities.AttributeManager<T>' Signum.Entities.Implementations' Signum.Entities.DumpVisitor
Cyclic Dependency,Signum.Entities,Signum.Entities.Basics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Signum.Entities.Basics' Signum.Entities' Signum.Entities.Reflection' Signum.Entities,Signum.Entities.Basics.ExceptionEntity' Signum.Entities.Basics.UserHolder' Signum.Entities.EnumEntity<T>' Signum.Entities.AttributeManager<T>' Signum.Entities.Implementations' Signum.Entities.DumpVisitor' Signum.Entities.Reflection.GraphExplorer' Signum.Entities.Reflection.Reflector
Cyclic Dependency,Signum.Entities,Signum.Entities,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Signum.Entities' Signum.Entities.Reflection,Signum.Entities.EnumEntity<T>' Signum.Entities.AttributeManager<T>' Signum.Entities.Implementations' Signum.Entities.DumpVisitor' Signum.Entities.Reflection.GraphExplorer' Signum.Entities.Reflection.Reflector
Unstable Dependency,Signum.Entities,Signum.Entities,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Signum.Entities.Reflection' Signum.Utilities.Reflection' Signum.Entities.Basics' Signum.Utilities.ExpressionTrees,Signum.Entities.Reflector' Signum.Entities.ReflectionTools' Signum.Entities.TypeEntity' Signum.Entities.CSharpRenderer' Signum.Entities.GraphExplorer' Signum.Entities.ExpressionEvaluator' Signum.Entities.StringHashEncoder' Signum.Entities.IntegrityCheckException
Unstable Dependency,Signum.Entities,Signum.Entities.DynamicQuery,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Signum.Entities.Reflection,Signum.Entities.DynamicQuery.Reflector
God Component,Signum.Entities,Signum.Entities,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 147,Signum.Entities.IOperationSymbolContainer' Signum.Entities.IEntityOperationSymbolContainer' Signum.Entities.IConstructFromManySymbolContainer' Signum.Entities.ConstructSymbol<T>' Signum.Entities.Simple' Signum.Entities.From' Signum.Entities.FromMany' Signum.Entities.ExecuteSymbol' Signum.Entities.DeleteSymbol' Signum.Entities.OperationType' Signum.Entities.OperationMessage' Signum.Entities.SynchronizerMessage' Signum.Entities.EngineMessage' Signum.Entities.NormalWindowMessage' Signum.Entities.EntityControlMessage' Signum.Entities.BooleanEnum' Signum.Entities.SearchMessage' Signum.Entities.SelectorMessage' Signum.Entities.ConnectionMessage' Signum.Entities.PaginationMessage' Signum.Entities.NormalControlMessage' Signum.Entities.CalendarMessage' Signum.Entities.JavascriptMessage' Signum.Entities.QuickLinkMessage' Signum.Entities.VoidEnumMessage' Signum.Entities.NotifyCollectionChangedAttribute' Signum.Entities.NotifyChildPropertyAttribute' Signum.Entities.TypeAttributePack' Signum.Entities.UniqueIndexAttribute' Signum.Entities.AttachToUniqueIndexesAttribute' Signum.Entities.IgnoreAttribute' Signum.Entities.FieldWithoutPropertyAttribute' Signum.Entities.NotNullableAttribute' Signum.Entities.NullableAttribute' Signum.Entities.SqlDbTypeAttribute' Signum.Entities.ViewPrimaryKeyAttribute' Signum.Entities.AvoidForeignKeyAttribute' Signum.Entities.AvoidExpandQueryAttribute' Signum.Entities.CombineStrategy' Signum.Entities.HiddenPropertyAttribute' Signum.Entities.PropertyRouteType' Signum.Entities.TimeZoneMode' Signum.Entities.EntityKind' Signum.Entities.EntityData' Signum.Entities.LiteImp' Signum.Entities.LiteMessage' Signum.Entities.EmbeddedEntity' Signum.Entities.IEntity' Signum.Entities.IRootEntity' Signum.Entities.ICanBeOrdered' Signum.Entities.ModifiedState' Signum.Entities.IdentifierType' Signum.Entities.ComparisonType' Signum.Entities.StringCase' Signum.Entities.ValidationMessage' Signum.Entities.SimpleImp' Signum.Entities.FromImp<F>' Signum.Entities.FromManyImp<F>' Signum.Entities.ExecuteSymbolImp<T>' Signum.Entities.DeleteSymbolImp<T>' Signum.Entities.OperationInfo' Signum.Entities.FromEnumMethodExpander' Signum.Entities.MixinSetterCache<T>' Signum.Entities.MixinAttribute' Signum.Entities.ImplementedByAttribute' Signum.Entities.ImplementedByAllAttribute' Signum.Entities.PrimaryKeyAttribute' Signum.Entities.ColumnNameAttribute' Signum.Entities.BackReferenceColumnNameAttribute' Signum.Entities.TableNameAttribute' Signum.Entities.TicksColumnAttribute' Signum.Entities.CombineStrategyAttribute' Signum.Entities.QueryablePropertyAttribute' Signum.Entities.UnitAttribute' Signum.Entities.IImplementationsFinder' Signum.Entities.AutoInitAttribute' Signum.Entities.ImportInTypeScriptAttribute' Signum.Entities.CleanTypeNameAttribute' Signum.Entities.IPropertyValidator' Signum.Entities.RefersToExpander' Signum.Entities.IsExpander' Signum.Entities.ReadonlySetterCache<T>' Signum.Entities.MListDebugging<T>' Signum.Entities.MListExtensions' Signum.Entities.NotNullValidatorAttribute' Signum.Entities.StringLengthValidatorAttribute' Signum.Entities.EMailValidatorAttribute' Signum.Entities.TelephoneValidatorAttribute' Signum.Entities.MultipleTelephoneValidatorAttribute' Signum.Entities.IdentifierValidatorAttribute' Signum.Entities.NumericTextValidatorAttribute' Signum.Entities.URLValidatorAttribute' Signum.Entities.DaysPrecissionValidatorAttribute' Signum.Entities.SecondsPrecissionValidatorAttribute' Signum.Entities.MinutesPrecissionValidatorAttribute' Signum.Entities.DateInPastValidator' Signum.Entities.IpValidatorAttribute' Signum.Entities.MixinEntity' Signum.Entities.LinqHintEntities' Signum.Entities.ObjectDumper' Signum.Entities.CorruptMixin' Signum.Entities.EntityKindAttribute' Signum.Entities.IntegrityCheck' Signum.Entities.PreserveOrderAttribute' Signum.Entities.ValidatorAttribute' Signum.Entities.NoRepeatValidatorAttribute' Signum.Entities.CountIsValidatorAttribute' Signum.Entities.DateTimePrecissionValidatorAttribute' Signum.Entities.TimeSpanPrecissionValidatorAttribute' Signum.Entities.StringCaseValidatorAttribute' Signum.Entities.IsAssignableToValidatorAttribute' Signum.Entities.Construct<T>' Signum.Entities.ImmutableEntity' Signum.Entities.FileNameValidatorAttribute' Signum.Entities.DecimalsValidatorAttribute' Signum.Entities.OperationSymbol' Signum.Entities.AttributeManager<T>' Signum.Entities.ModelEntity
God Component,Signum.Entities,Signum.Entities.DynamicQuery,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 63,Signum.Entities.DynamicQuery.AggregateFunction' Signum.Entities.DynamicQuery.RoundingType' Signum.Entities.DynamicQuery.CollectionElementType' Signum.Entities.DynamicQuery.ColumnOptionsMode' Signum.Entities.DynamicQuery.FilterOperation' Signum.Entities.DynamicQuery.FilterType' Signum.Entities.DynamicQuery.UniqueType' Signum.Entities.DynamicQuery.PaginationMode' Signum.Entities.DynamicQuery.QueryValueRequest' Signum.Entities.DynamicQuery.UniqueEntityRequest' Signum.Entities.DynamicQuery.SubTokensOptions' Signum.Entities.DynamicQuery.QueryTokenMessage' Signum.Entities.DynamicQuery.OrderType' Signum.Entities.DynamicQuery.HasValueTokenExtensions' Signum.Entities.DynamicQuery.FilterBuildExpressionContext' Signum.Entities.DynamicQuery.IFilterExpression' Signum.Entities.DynamicQuery.CollectionElementTypeExtensions' Signum.Entities.DynamicQuery._EntityColumn' Signum.Entities.DynamicQuery.BaseQueryRequest' Signum.Entities.DynamicQuery.QueryEntitiesRequest' Signum.Entities.DynamicQuery.BuildExpressionContext' Signum.Entities.DynamicQuery.RoundingExpressionGenerator' Signum.Entities.DynamicQuery.FilterExpression' Signum.Entities.DynamicQuery.AnyAllFilter' Signum.Entities.DynamicQuery.QueryRequest' Signum.Entities.DynamicQuery.Pagination' Signum.Entities.DynamicQuery.All' Signum.Entities.DynamicQuery.DataTableValueConverter' Signum.Entities.DynamicQuery.NiceDataTableValueConverter' Signum.Entities.DynamicQuery.InvariantDataTableValueConverter' Signum.Entities.DynamicQuery.Meta' Signum.Entities.DynamicQuery.Order' Signum.Entities.DynamicQuery.QueryDescription' Signum.Entities.DynamicQuery.Firsts
Feature Concentration,Signum.Entities,Signum.Entities.Basics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExceptionEntity]' [DeleteLogParametersEmbedded]' [IUserEntity' UserHolder]' [OperationLogEntity]' [PropertyRouteEntity]' [QueryEntity]' [IQueryServer]' [SemiSymbol]' [ColorEmbedded]' [TypeEntity' TypeEntityExtensions]. LCC (Lack of Component Cohesion) = 0.83,Signum.Entities.Basics.TypeEntity' Signum.Entities.Basics.TypeEntityExtensions' Signum.Entities.Basics.ExceptionEntity' Signum.Entities.Basics.DeleteLogParametersEmbedded' Signum.Entities.Basics.OperationLogEntity' Signum.Entities.Basics.PropertyRouteEntity' Signum.Entities.Basics.QueryEntity' Signum.Entities.Basics.IQueryServer' Signum.Entities.Basics.SemiSymbol' Signum.Entities.Basics.ColorEmbedded
Feature Concentration,Signum.Entities,Signum.Entities,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OperationSymbol' SimpleImp' FromImp<F>' FromManyImp<F>' ExecuteSymbolImp<T>' DeleteSymbolImp<T>' Simple' From' FromMany' ExecuteSymbol' DeleteSymbol' Symbol' Entity' IEntity' IRootEntity' UnsafeEntityExtensions' ModifiedState' Construct<T>' IOperationSymbolContainer' IEntityOperationSymbolContainer' IConstructFromManySymbolContainer' EnumEntity<T>' EnumEntity' PrimaryKey' PrimaryKeyTypeConverter' Lite' LiteImp<T>' RefersToExpander' LiteMessage' MList<T>' RowIdElement' IMListPrivate' Modifiable' ValidationMessage' AttributeManager<T>' TypeAttributePack' ModifiableEntity' IntegrityCheck' EmbeddedEntity' ValidatorAttribute' NotNullValidatorAttribute' StringLengthValidatorAttribute' RegexValidatorAttribute' EMailValidatorAttribute' TelephoneValidatorAttribute' MultipleTelephoneValidatorAttribute' IdentifierValidatorAttribute' IdentifierType' NumericTextValidatorAttribute' URLValidatorAttribute' FileNameValidatorAttribute' DecimalsValidatorAttribute' NumberIsValidatorAttribute' NumberBetweenValidatorAttribute' NoRepeatValidatorAttribute' CountIsValidatorAttribute' ComparisonType' DateTimePrecissionValidatorAttribute' DateInPastValidator' TimeSpanPrecissionValidatorAttribute' StringCaseValidatorAttribute' StringCase' IsAssignableToValidatorAttribute' IpValidatorAttribute' MixinEntity' MixinDeclarations' MixinAttribute' IgnoreAttribute' DumpVisitor' CorruptMixin' Corruption' ImmutableEntity' PropertyRoute' IImplementationsFinder' PropertyRouteType' Validator' IPropertyValidator' PropertyValidator<T>' ModelEntity' Implementations' ImplementedByAttribute' ImplementedByAllAttribute' ObjectDumper' HiddenPropertyAttribute' TimeZoneManager' TimeZoneMode' LiteImp' DaysPrecissionValidatorAttribute' SecondsPrecissionValidatorAttribute' MinutesPrecissionValidatorAttribute' StateValidator<E'S>]' [ConstructSymbol<T>]' [OperationInfo]' [OperationType]' [FromEnumMethodExpander]' [OperationMessage]' [SynchronizerMessage]' [EngineMessage]' [NormalWindowMessage]' [EntityControlMessage]' [BooleanEnum]' [SearchMessage]' [SelectorMessage]' [ConnectionMessage]' [PaginationMessage]' [NormalControlMessage]' [CalendarMessage]' [JavascriptMessage]' [QuickLinkMessage]' [VoidEnumMessage]' [NotifyCollectionChangedAttribute]' [NotifyChildPropertyAttribute]' [MixinSetterCache<T>]' [UniqueIndexAttribute]' [AttachToUniqueIndexesAttribute]' [FieldWithoutPropertyAttribute]' [NotNullableAttribute]' [NullableAttribute]' [SqlDbTypeAttribute' PrimaryKeyAttribute' TicksColumnAttribute' PreserveOrderAttribute]' [ColumnNameAttribute]' [BackReferenceColumnNameAttribute]' [ViewPrimaryKeyAttribute]' [TableNameAttribute]' [AvoidForeignKeyAttribute]' [AvoidExpandQueryAttribute]' [CombineStrategyAttribute' CombineStrategy]' [LinqHintEntities]' [QueryablePropertyAttribute]' [UnitAttribute]' [AutoInitAttribute]' [InTypeScriptAttribute]' [ImportInTypeScriptAttribute]' [CleanTypeNameAttribute]' [EntityKindCache' EntityKindAttribute' EntityKind' EntityData]' [PropertyKey]' [IsExpander]' [ReadonlySetterCache<T>]' [MListDebugging<T>]' [MListExtensions]' [ICanBeOrdered]. LCC (Lack of Component Cohesion) = 0.34,Signum.Entities.NotifyCollectionChangedAttribute' Signum.Entities.NotifyChildPropertyAttribute' Signum.Entities.MixinSetterCache<T>' Signum.Entities.UniqueIndexAttribute' Signum.Entities.AttachToUniqueIndexesAttribute' Signum.Entities.FieldWithoutPropertyAttribute' Signum.Entities.NotNullableAttribute' Signum.Entities.NullableAttribute' Signum.Entities.ColumnNameAttribute' Signum.Entities.BackReferenceColumnNameAttribute' Signum.Entities.ViewPrimaryKeyAttribute' Signum.Entities.TableNameAttribute' Signum.Entities.AvoidForeignKeyAttribute' Signum.Entities.AvoidExpandQueryAttribute' Signum.Entities.LinqHintEntities' Signum.Entities.QueryablePropertyAttribute' Signum.Entities.UnitAttribute' Signum.Entities.AutoInitAttribute' Signum.Entities.InTypeScriptAttribute' Signum.Entities.ImportInTypeScriptAttribute' Signum.Entities.CleanTypeNameAttribute' Signum.Entities.PropertyKey' Signum.Entities.IsExpander' Signum.Entities.ReadonlySetterCache<T>' Signum.Entities.MListDebugging<T>' Signum.Entities.MListExtensions' Signum.Entities.ICanBeOrdered
Feature Concentration,Signum.Entities,Signum.Services,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [QueryEntity]' [IQueryServer]' [IOperationServer]' [IBaseServer]' [IDynamicQueryServer]' [NetDataContractAttribute]' [NetDataContractSerializerOperationBehavior]' [Security]' [CryptorEngine]. LCC (Lack of Component Cohesion) = 1,Signum.Services.IQueryServer' Signum.Services.IOperationServer' Signum.Services.IBaseServer' Signum.Services.IDynamicQueryServer' Signum.Services.NetDataContractAttribute' Signum.Services.NetDataContractSerializerOperationBehavior' Signum.Services.Security' Signum.Services.CryptorEngine
