Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,SharpGL.SceneGraph,SharpGL.SceneGraph.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SharpGL.SceneGraph.Core' SharpGL.SceneGraph.Assets,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture
Cyclic Dependency,SharpGL.SceneGraph,SharpGL.SceneGraph.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SharpGL.SceneGraph.Core' SharpGL.SceneGraph' SharpGL.SceneGraph.Assets,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture
Cyclic Dependency,SharpGL.SceneGraph,SharpGL.SceneGraph.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SharpGL.SceneGraph.Core' SharpGL.SceneGraph.Assets' SharpGL.SceneGraph' SharpGL.SceneGraph.Assets,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene
Cyclic Dependency,SharpGL.SceneGraph,SharpGL.SceneGraph.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SharpGL.SceneGraph.Core' SharpGL.SceneGraph' SharpGL.SceneGraph.Assets' SharpGL.SceneGraph' SharpGL.SceneGraph.Assets,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture,SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture
Cyclic Dependency,SharpGL.SceneGraph,SharpGL.SceneGraph,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SharpGL.SceneGraph' SharpGL.SceneGraph.Core,SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement,SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement
Cyclic Dependency,SharpGL.SceneGraph,Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Converters' SharpGL.SceneGraph,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene
Cyclic Dependency,SharpGL.SceneGraph,Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Converters' SharpGL.SceneGraph' SharpGL.SceneGraph.Core' SharpGL.SceneGraph,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement
Cyclic Dependency,SharpGL.SceneGraph,Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Converters' SharpGL.SceneGraph' SharpGL.SceneGraph.Assets' SharpGL.SceneGraph.Core' SharpGL.SceneGraph,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement,Converters.VertexConverter' SharpGL.SceneGraph.Face' SharpGL.SceneGraph.Vertex' SharpGL.SceneGraph.Scene' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Core.IHasMaterial' SharpGL.SceneGraph.Core.ArcBall' SharpGL.SceneGraph.Core.IHasObjectSpace' SharpGL.SceneGraph.Core.SceneElement
Cyclic Dependency,SharpGL.SceneGraph,Editors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Editors' SharpGL.SceneGraph.Assets,Editors.UITextureEditor' Editors.QuadricCollectionEditor' Editors.CameraCollectionEditor' Editors.EvaluatorCollectionEditor' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture,Editors.UITextureEditor' Editors.QuadricCollectionEditor' Editors.CameraCollectionEditor' Editors.EvaluatorCollectionEditor' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture
Cyclic Dependency,SharpGL.SceneGraph,Editors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Editors' SharpGL.SceneGraph.Assets' SharpGL.SceneGraph.Quadrics,Editors.UITextureEditor' Editors.QuadricCollectionEditor' Editors.CameraCollectionEditor' Editors.EvaluatorCollectionEditor' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Quadrics.Cylinder' SharpGL.SceneGraph.Quadrics.Quadric,Editors.UITextureEditor' Editors.QuadricCollectionEditor' Editors.CameraCollectionEditor' Editors.EvaluatorCollectionEditor' SharpGL.SceneGraph.Assets.Material' SharpGL.SceneGraph.Assets.Texture' SharpGL.SceneGraph.Quadrics.Cylinder' SharpGL.SceneGraph.Quadrics.Quadric
