Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TextRenderingSample,MainWindow,F:\newReposMay17\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\TextRenderingSample\MainWindow.xaml.cs,OpenGLControl_OpenGLDraw,The length of the statement  "	gl.DrawText3D (viewModel.FaceName3D' viewModel.FontSize3D' viewModel.Deviation3D' viewModel.Extrusion3D' viewModel.Text3D); " is 123.
Long Statement,TextRenderingSample,MainWindow,F:\newReposMay17\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\TextRenderingSample\MainWindow.xaml.cs,OpenGLControl_OpenGLDraw,The length of the statement  "	gl.DrawText (viewModel.X' viewModel.Y' viewModel.R' viewModel.G' viewModel.B' viewModel.FaceName' viewModel.FontSize' viewModel.Text); " is 134.
