Method,LOC,CC,PC
IniHelper:IniHelper,9,4,1
IniHelper:GetValue,13,3,2
IniHelper:SetValue,29,6,3
IniHelper:Save,7,4,0
IProxySwitcherHost:SetStatusText,1,1,3
RegistryHelper:SetStringValue,3,1,3
RegistryHelper:SetMultiStringValue,3,1,3
RegistryHelper:SetDWordValue,3,1,3
RegistryHelper:SetBinaryValue,3,1,3
RegistryHelper:GetValue,3,1,2
RegistryHelper:GetValuesInKey,19,7,1
RegistryHelper:DeleteEntry,18,7,2
SettingsBag:ContainsKey,3,1,1
SettingsBag:Remove,6,1,1
SwitcherActionBase:SwitcherActionBase,2,1,0
SwitcherActionBase:Activate,1,1,2
SwitcherActionBase:GetWindowControl,3,1,2
SwitcherActionBase:OnSettingsChanged,4,2,0
SwitcherActionAddInAttribute:SwitcherActionAddInAttribute,2,1,0
