Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Modules.StrategyManager,ModuleStrategyManager,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\ModuleStrategyManager.cs,Initialize,The length of the statement  "            this._container.RegisterType<IStrategyQuoteFeedService' StrategyQuoteFeedService>(new ContainerControlledLifetimeManager()); " is 124.
Long Statement,Modules.StrategyManager,StrategyGridView,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\View\StrategyGridView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/Modules.StrategyManager;component/view/strategygridview.xaml"' System.UriKind.Relative); " is 134.
Long Statement,Modules.StrategyManager.Services,StrategyQuoteFeedService,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\Services\StrategyQuoteFeedService.cs,Start,The length of the statement  "            var task = Task.Factory.StartNew(() => StrategyLoop(_cancellationtoken)' _cancellationtoken' TaskCreationOptions.LongRunning' TaskScheduler.Default); " is 149.
Long Statement,Modules.StrategyManager.ViewModel,StrategyGridViewModel,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\ViewModel\StrategyGridViewModel.cs,LoadStrategies,The length of the statement  "                var r = Util.GetSingleStrategyFromDLL(s' root + @"\Strategies\" + _configManagerService.RunVersion + "\\" + ss[0] + ".dll"); " is 124.
Long Statement,Modules.StrategyManager.ViewModel,StrategyGridViewModel,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\ViewModel\StrategyGridViewModel.cs,_strategy_SendOrder,The length of the statement  "                SendDebug("Ignoring order from disabled/inactive strategy: " + _strategyitemlist[_sid2s[sid]].SName + " order: " + o.ToString()); " is 129.
Magic Number,Modules.StrategyManager.Services,StrategyQuoteFeedService,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\Services\StrategyQuoteFeedService.cs,StrategyQuoteFeedService,The following statement contains a magic number: _tickdictionary = new ConcurrentDictionary<string'Tick>(_numProcs*2' 150);
Magic Number,Modules.StrategyManager.Services,StrategyQuoteFeedService,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\Services\StrategyQuoteFeedService.cs,StrategyQuoteFeedService,The following statement contains a magic number: _tickdictionary = new ConcurrentDictionary<string'Tick>(_numProcs*2' 150);
Missing Default,Modules.StrategyManager,StrategyGridView,C:\repos\letianzj_QuantTrading\Source\RealTimeTrading\Modules.StrategyManager\View\StrategyGridView.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.dgStrategies = ((System.Windows.Controls.DataGrid)(target));              return;              }
