Architecture smell,Project,Namespace,Cause
Feature Concentration,Microscope.Explorer,Microscope.Explorer,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddEditTestCase' DataContext' MainWindow' TestCase' DataContextChangedEventArgs' DataContextAction]' [Program]. LCC (Lack of Component Cohesion) = 0.29
