Implementation smell,Namespace,Class,File,Method,Description
Long Method,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The method has 244 lines of code.
Long Statement,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The length of the statement  "            this.delegateScheduler1.InvokeCompleted += new System.EventHandler<Sanford.Threading.InvokeCompletedEventArgs>(this.delegateScheduler1_InvokeCompleted); " is 152.
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.startButton.Location = new System.Drawing.Point(10' 181);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.startButton.Location = new System.Drawing.Point(10' 181);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.startButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.startButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.stopButton.Location = new System.Drawing.Point(10' 210);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.stopButton.Location = new System.Drawing.Point(10' 210);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.stopButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.stopButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.addButton.Location = new System.Drawing.Point(35' 113);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.addButton.Location = new System.Drawing.Point(35' 113);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.addButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.addButton.Size = new System.Drawing.Size(75' 23);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.addButton.TabIndex = 4;
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.logListBox.Location = new System.Drawing.Point(187' 12);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.logListBox.Location = new System.Drawing.Point(187' 12);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.logListBox.Size = new System.Drawing.Size(169' 238);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.logListBox.Size = new System.Drawing.Size(169' 238);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.logListBox.TabIndex = 4;
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.idTextBox.Location = new System.Drawing.Point(54' 52);
Magic Number,DelegateSchedulerTest,Form1,C:\research\architectureSmells\repos\OmerMor_StateMachineToolkit\tests\DelegateSchedulerTest\Form1.cs,InitializeComponent,The following statement contains a magic number: this.idTextBox.Location = new System.Drawing.Point(54' 52);
