Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnAwake,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnAwake: " + this.name); " is 153.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnActive,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnActive"); " is 140.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnStart,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnStart: " + state); " is 149.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnUpdate,The length of the statement  "		Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnUpdate"); " is 140.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnFixedUpdate,The length of the statement  "		Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnFixedUpdate"); " is 145.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,GetInfo,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: GetInfo"); " is 139.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnInactive,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnInactive"); " is 142.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnLoad,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnLoad: " + node); " is 147.
Long Statement,Tac,SimplePartModule,D:\newReposJune17\taraniselsu_TacExamples\02-SimplePartModule\Source\SimplePartModule.cs,OnSave,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartModule [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnSave: " + node); " is 147.
