Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Tac,SimplePartlessPlugin,D:\newReposJune17\taraniselsu_TacExamples\01-SimplePartlessPlugin\Source\SimplePartlessPlugin.cs,Awake,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartlessPlugin [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: Awake: " + this.name); " is 155.
Long Statement,Tac,SimplePartlessPlugin,D:\newReposJune17\taraniselsu_TacExamples\01-SimplePartlessPlugin\Source\SimplePartlessPlugin.cs,Start,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartlessPlugin [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: Start"); " is 141.
Long Statement,Tac,SimplePartlessPlugin,D:\newReposJune17\taraniselsu_TacExamples\01-SimplePartlessPlugin\Source\SimplePartlessPlugin.cs,Update,The length of the statement  "		Debug.Log ("TAC Examples-SimplePartlessPlugin [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: Update"); " is 142.
Long Statement,Tac,SimplePartlessPlugin,D:\newReposJune17\taraniselsu_TacExamples\01-SimplePartlessPlugin\Source\SimplePartlessPlugin.cs,FixedUpdate,The length of the statement  "		Debug.Log ("TAC Examples-SimplePartlessPlugin [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: FixedUpdate"); " is 147.
Long Statement,Tac,SimplePartlessPlugin,D:\newReposJune17\taraniselsu_TacExamples\01-SimplePartlessPlugin\Source\SimplePartlessPlugin.cs,OnDestroy,The length of the statement  "	Debug.Log ("TAC Examples-SimplePartlessPlugin [" + this.GetInstanceID ().ToString ("X") + "][" + Time.time.ToString ("0.0000") + "]: OnDestroy"); " is 145.
