Namespace,Type,Method,LOC,CC,PC
Ninject.Extensions.Interception,LinFuModule,Load,4,1,0
Ninject.Extensions.Interception.ProxyFactory,LinFuProxyFactory,LinFuProxyFactory,3,1,1
Ninject.Extensions.Interception.ProxyFactory,LinFuProxyFactory,Dispose,8,2,1
Ninject.Extensions.Interception.ProxyFactory,LinFuProxyFactory,Wrap,11,1,2
Ninject.Extensions.Interception.ProxyFactory,LinFuProxyFactory,Unwrap,11,2,2
Ninject.Extensions.Interception.Wrapper,LinFuWrapper,LinFuWrapper,2,1,3
Ninject.Extensions.Interception.Wrapper,LinFuWrapper,Intercept,8,1,1
Ninject.Extensions.Interception.Wrapper,LinFuWrapper,CreateRequest,11,1,1
