Method,LOC,CC,PC
ConvertExpression:ConvertExpression,8,2,1
ConvertExpression:Convert,20,8,1
ConvertExpression:IsConvertExpression,9,1,1
ConvertExpression:VerifyCache,15,1,0
ConvertExpression:AddToCache,15,4,1
ConvertExpression:GetMemberInfo,6,1,2
ConvertExpression:ToString,3,1,0
ExpressionBase:Validate,6,3,1
FunctionExpression:FunctionExpression,2,1,1
FunctionExpression:FunctionExpression,7,2,2
FunctionExpression:Execute,19,3,1
FunctionExpression:IsFunction,3,1,1
FunctionExpression:IsTwoArgumentFunction,4,1,1
FunctionExpression:IsOneArgumentFunction,4,1,1
FunctionExpression:ToString,3,1,0
FunctionExpression:GetFunctionNames,3,1,0
MathEvaluator:MathEvaluator,14,1,0
MathEvaluator:Evaluate,13,2,1
MathEvaluator:RegisterFunction,13,5,2
MathEvaluator:IsFunction,3,1,1
MathEvaluator:ParseExpressionToQueue,29,11,0
MathEvaluator:TryConvert,22,5,0
MathEvaluator:TryString,23,4,0
MathEvaluator:TryStartGroup,10,2,0
MathEvaluator:TryComma,12,3,0
MathEvaluator:PeekNextNonWhitespaceChar,8,2,0
MathEvaluator:TryEndGroup,27,6,0
MathEvaluator:TryOperator,23,5,0
MathEvaluator:TryNumber,21,3,1
MathEvaluator:ProcessSymbolStack,9,3,0
MathEvaluator:GetExpressionFromSymbol,20,5,1
MathEvaluator:Precedence,5,1,1
MathEvaluator:CalculateFromQueue,17,6,0
MathEvaluator:Dispose,4,1,0
MathEvaluator:Dispose,8,3,1
NumberExpression:NumberExpression,6,1,1
NumberExpression:IsNumber,4,1,1
NumberExpression:IsNegativeSign,4,1,1
NumberExpression:ToString,3,1,0
OperatorExpression:OperatorExpression,32,27,1
OperatorExpression:Add,7,3,1
OperatorExpression:Subtract,10,4,1
OperatorExpression:Multiple,10,4,1
OperatorExpression:Divide,10,4,1
OperatorExpression:Modulo,10,4,1
OperatorExpression:Power,4,1,1
OperatorExpression:IsSymbol,6,1,1
OperatorExpression:IsSymbol,5,1,2
OperatorExpression:ToString,3,1,0
ParseException:ParseException,2,1,0
ParseException:ParseException,2,1,1
ParseException:ParseException,2,1,2
ParseException:ParseException,2,1,2
VariableDictionary:VariableDictionary,6,1,1
VariableDictionary:VariableDictionary,2,1,2
VariableDictionary:Add,4,1,2
VariableDictionary:Validate,9,6,1
VariableDictionary:GetObjectData,3,1,2
AttributeReader:GetDescription,10,2,1
AttributeReader:GetDescription,12,2,1
AttributeReader:GetAbbreviation,10,2,1
AttributeReader:GetAbbreviation,12,2,1
AbbreviationAttribute:AbbreviationAttribute,3,1,1
AbbreviationAttribute:ToString,3,1,0
Resources:Resources,2,1,0
LengthConverter:Convert,8,1,3
MassConverter:Convert,8,1,3
SpeedConverter:Convert,8,1,3
TemperatureConverter:Convert,26,10,3
TimeConverter:Convert,43,27,3
VolumeConverter:Convert,8,1,3
