Implementation smell,Namespace,Class,File,Method,Description
Missing Default,Example,Lightbulb,D:\research\architectureSmells\repos\yevhen_Orleankka\Samples\CSharp\FSM\Lightbulb\Lightbulb.cs,Receive,The following switch statement is missing a default case: switch (message)              {                  case HitWithHammer _:                      smashed = true;                      return "Smashed!";                  case PressSwitch _ when smashed:                      return "Broken";                  case Touch _ when smashed:                      return "OW!";              }
