Architecture smell,Project,Namespace,Cause
Feature Concentration,LtiLibrary.AspNet,LtiLibrary.AspNet.Extensions,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthorizationHeaderValueExtensions]' [HtmlDocumentExtensions]' [HttpRequestBaseExtensions]' [HttpResponseExtensions]' [OAuthRequestExtensions]' [StringExtensions]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,LtiLibrary.AspNet,LtiLibrary.AspNet.Outcomes.v2,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DeleteResultContext' ResultsControllerBase' GetResultContext' GetResultsContext' PostResultContext' PutResultContext' ResultContainerPageFormatter' ResultFormatter]' [GetLineItemsContext' LineItemsControllerBase' DeleteLineItemContext' GetLineItemContext' PostLineItemContext' PutLineItemContext' LineItemFormatter' LineItemContainerPageFormatter]' [LineItemsControllerConfigAttribute]' [ResultsControllerConfigAttribute]. LCC (Lack of Component Cohesion) = 0.22
