Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AppEntities,0,2,2,0,2,18,2,0,0,0,0,2
Category,0,0,3,0,0,21,0,0,0,0,0,4
Customer,0,0,9,0,0,59,0,0,0,0,0,1
Product,0,0,6,0,0,37,0,0,0,0,0,4
CustomerRole,0,0,2,0,0,14,0,0,0,0,0,0
AspNetMembershipRepository,0,6,0,0,5,61,28,0,1,0,0,1
CategoryRepository,0,3,1,0,3,33,6,0,1,0,2,1
DatabaseFactory,1,2,0,0,1,13,3,0,1,0,1,1
Disposable,1,3,0,0,1,23,4,1,0,0.67,0,0
IDatabaseFactory,0,1,0,0,0,4,1,1,0,0,0,4
RepositoryBase,2,11,2,0,10,81,11,2,1,0.5,2,0
ProductRepository,0,4,1,0,4,42,7,0,2,0,2,1
