Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,ContactManager,Startup,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\App_Start\Startup.Auth.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,ContactManager,MvcApplication,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Global.asax.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,ContactManager.Controllers,AccountController,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\AccountController.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AccountController (D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\AccountController.cs' [26' 55])' ManageController (D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\ManageController.cs' [24' 53])
Duplicate Abstraction,ContactManager.Controllers,AccountController,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\AccountController.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AccountController (D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\AccountController.cs' [421' 445])' ManageController (D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\ManageController.cs' [329' 353])
Unutilized Abstraction,ContactManager.Controllers,HomeController,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\HomeController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,ContactManager.Controllers,ManageController,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\ManageController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,ContactManager.Models,ExternalLoginConfirmationViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email
Unnecessary Abstraction,ContactManager.Models,ExternalLoginListViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ReturnUrl
Unutilized Abstraction,ContactManager.Models,ExternalLoginListViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,ContactManager.Models,SendCodeViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: SelectedProvider' Providers' ReturnUrl' RememberMe
Unnecessary Abstraction,ContactManager.Models,VerifyCodeViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Provider' Code' ReturnUrl' RememberBrowser' RememberMe
Unnecessary Abstraction,ContactManager.Models,ForgotViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email
Unutilized Abstraction,ContactManager.Models,ForgotViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,ContactManager.Models,LoginViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email' Password' RememberMe
Unnecessary Abstraction,ContactManager.Models,RegisterViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email' Password' ConfirmPassword
Unnecessary Abstraction,ContactManager.Models,ResetPasswordViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email' Password' ConfirmPassword' Code
Unnecessary Abstraction,ContactManager.Models,ForgotPasswordViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\AccountViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Email
Unnecessary Abstraction,ContactManager.Models,IndexViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: HasPassword' Logins' PhoneNumber' TwoFactor' BrowserRemembered
Unnecessary Abstraction,ContactManager.Models,ManageLoginsViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: CurrentLogins' OtherLogins
Unnecessary Abstraction,ContactManager.Models,FactorViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Purpose
Unutilized Abstraction,ContactManager.Models,FactorViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,ContactManager.Models,SetPasswordViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: NewPassword' ConfirmPassword
Unnecessary Abstraction,ContactManager.Models,ChangePasswordViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: OldPassword' NewPassword' ConfirmPassword
Unnecessary Abstraction,ContactManager.Models,AddPhoneNumberViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Number
Unnecessary Abstraction,ContactManager.Models,VerifyPhoneNumberViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Code' PhoneNumber
Unnecessary Abstraction,ContactManager.Models,ConfigureTwoFactorViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: SelectedProvider' Providers
Unutilized Abstraction,ContactManager.Models,ConfigureTwoFactorViewModel,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Models\ManageViewModels.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Insufficient Modularization,ContactManager.Controllers,AccountController,D:\research\architectureSmells\repos\Azure-Readiness_HOL-Intro-to-Azure\get-started-with-websites-and-asp-net\EndSolution\ContactManager\ContactManager\Controllers\AccountController.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
