Project,Namespace,Ca types,Ce types
ubiety,ubiety.common.disco,,
ubiety,Ubiety.Common.Disco,Ubiety.Infrastructure.XmppSettings,
ubiety,Ubiety.Common,Ubiety.Infrastructure.ErrorEventArgs' Ubiety.Infrastructure.XmppEvents' Ubiety.Common.Sasl.Md5Processor' Ubiety.States.ServerFeaturesState' Ubiety.Registries.TagRegistry' Ubiety.States.ProtocolState' Ubiety.Registries.CompressionRegistry' Ubiety.Infrastructure.ProtocolParser' Ubiety.States.SaslState' Ubiety.Net.AsyncSocket' Ubiety.States.DisconnectedState' Ubiety.States.BindingState' Ubiety.Common.Compression.Zlib' Ubiety.Core.GenericTag' Ubiety.Core.Iq.Query' Ubiety.Core.Disco.C' Ubiety.Core.Error' Ubiety.Core.Iq.Iq' Ubiety.Core.Sasl.Auth' Ubiety.Core.SM.A' Ubiety.Core.Jid' Ubiety.Core.SM.Enable' Ubiety.Core.SM.Enabled' Ubiety.Core.SM.R' Ubiety.Core.StartTls' Ubiety.Core.SM.SM3' Ubiety.Core.SM.SM2' Ubiety.Core.Compression' Ubiety.States.StreamManagementState' Ubiety.States.ConnectedState' Ubiety.Common.Sasl.ScramProcessor' Ubiety.States.RunningState' Ubiety.States.SessionState' Ubiety.Common.Sasl.PlainProcessor' Ubiety.Common.Roster.DefaultRosterManager' Ubiety.Core.Mechanisms' Ubiety.Core.Mechanism' Ubiety.Core.Bind' Ubiety.Core.Features' Ubiety.Core.Stream' Ubiety.Xmpp' Ubiety.Common.Sasl.SaslProcessor' Ubiety.States.IState' Ubiety.States.StartTlsState' Ubiety.States.CompressedState' Ubiety.Infrastructure.TagEventArgs' Ubiety.States.ConnectingState' Ubiety.States.DisconnectState' Ubiety.Infrastructure.XmppSettings,
ubiety,Ubiety.Common.Exceptions,Ubiety.Infrastructure.ProtocolParser,
ubiety,Ubiety.Common.Roster,Ubiety.States.RunningState' Ubiety.States.ProtocolState,Ubiety.Common.Namespaces' Ubiety.Core.Iq.IqType' Ubiety.Core.Iq.Iq' Ubiety.Core.Iq.Query' Ubiety.Registries.TagRegistry' Ubiety.States.ProtocolState
ubiety,Ubiety.Common.Sasl,Ubiety.States.ProtocolState' Ubiety.States.ServerFeaturesState,Ubiety.Common.ErrorType' Ubiety.Common.ErrorSeverity' Ubiety.Common.Namespaces' Ubiety.Common.Tag' Ubiety.Core.GenericTag' Ubiety.Core.MechanismType' Ubiety.Core.Mechanism' Ubiety.Core.Sasl.Auth' Ubiety.Registries.TagRegistry' Ubiety.States.ProtocolState' Ubiety.Common.JID
ubiety,Ubiety.Core,Ubiety.States.BindingState' Ubiety.States.ServerFeaturesState' Ubiety.States.ProtocolState' Ubiety.Common.Sasl.ScramProcessor' Ubiety.States.SessionState' Ubiety.Common.Sasl.Md5Processor' Ubiety.Infrastructure.XmppSettings' Ubiety.Common.Sasl.PlainProcessor' Ubiety.Common.Sasl.SaslProcessor' Ubiety.States.DisconnectedState' Ubiety.States.ConnectedState,Ubiety.Common.Namespaces' Ubiety.Common.Tag' Ubiety.Infrastructure.Attributes.XmppTagAttribute' Ubiety.Common.ProtocolFeatures' Ubiety.Core.SM.SM3' Ubiety.Infrastructure.IUpdateable' Ubiety.States.ProtocolState' Ubiety.Common.JID' Ubiety.Common.Stanza
ubiety,Ubiety.Common.Compression,,Ubiety.Common.ICompression
ubiety,Ubiety.Core.Disco,,Ubiety.Common.Namespaces' Ubiety.Common.Tag' Ubiety.Infrastructure.Attributes.XmppTagAttribute
ubiety,Ubiety.Core.Iq,Ubiety.Common.Roster.DefaultRosterManager' Ubiety.States.SessionState' Ubiety.States.BindingState' Ubiety.States.ProtocolState,Ubiety.Common.Namespaces' Ubiety.Common.Stanza' Ubiety.Common.Tag' Ubiety.Infrastructure.Attributes.XmppTagAttribute
