Method,LOC,CC,PC
App:App,6,1,0
App:Application_Startup,3,1,2
App:Application_Exit,2,1,2
App:Application_UnhandledException,19,3,2
ProgressData:Reset,4,1,0
AsyncProtoBufOperation:AsyncProtoBufOperation,6,1,1
AsyncProtoBufOperation:ReportOperationProgressChanged,3,1,1
AsyncProtoBufOperation:PostProgressChanged,4,1,2
AsyncProtoBufOperation:OnOperationProgressChanged,5,2,1
ProtoBufOperationAsyncResult:ProtoBufOperationAsyncResult,5,1,2
ProtoBufOperationAsyncResult:CompleteCall,6,2,0
OperationProgressChangedEventArgs:OperationProgressChangedEventArgs,5,1,4
Page:Page,5,1,0
Page:Page_Loaded,7,1,2
Page:GetStatus,3,1,1
Page:btnRunTest_Click,10,1,2
Page:StartSerializationTest,7,3,1
Page:RunSerializationTest,42,4,2
Page:LogInfo,6,1,2
Page:ReadCallback,20,4,1
Page:UpdateUI,3,1,1
Page:ProcessResponseStream,17,3,1
Page:webClient_DownloadStringCompleted,68,30,2
Page:dispatcherTimer_Tick,4,1,2
Page:RunTest,18,4,1
Page:PerformanceLogList_SelectionChanged,2,1,2
Page:CreatePerson,20,1,1
Page:WriteValuesToConsole,6,2,1
Page:CompareValuesAndLogResults,11,2,5
Page:StoreObjectToS3,3,1,2
Page:GetObjectFromS3,3,1,1
Page:SerializeToStream,10,2,3
Page:DeserializeFromStream,4,1,2
SummaryDetailsView:SummaryDetailsView,3,1,0
SummaryDetailsView:CloseBtn_Click,3,1,2
ISerializerTestAgent:Serialize,1,1,2
ISerializerTestAgent:Deserialize,1,1,1
TestXmlSerializer:Serialize,4,1,2
TestXmlSerializer:Deserialize,3,1,1
TestJsonSerializer:Serialize,4,1,2
TestJsonSerializer:Deserialize,3,1,1
TestProtoBufSerializer:Serialize,4,1,2
TestProtoBufSerializer:Deserialize,3,1,1
Unit:Unit,2,1,0
Unit:Unit,3,1,0
Result:Result,3,1,1
Result:ExecuteStep,3,1,1
AsyncExtensions:GetRequestStreamAsync,3,1,1
AsyncExtensions:GetResponseAsync,3,1,1
AsyncExtensions:GetResponseAsyncFailover,3,1,1
AsyncExtensions:ReadAsync,3,1,6
AsyncExtensions:ReadToEndAsync,12,2,1
AsyncExtensions:HandleWebException,3,1,2
AsyncExtensions:ExecuteAndWait,5,1,1
AsyncExtensions:Execute,3,1,1
AsyncExtensions:ExecuteAsync,3,1,1
AsyncExtensions:ExecuteAsync,3,1,1
AsyncExtensions:Run,10,3,2
AsyncExtensions:Run,7,2,2
AsyncExtensions:Run,5,1,1
Async:Parallel,7,1,2
Async:ExecuteAndSet,16,5,4
IAsync:ExecuteStep,1,1,1
AsyncPrimitive:AsyncPrimitive,3,1,1
AsyncPrimitive:AsyncPrimitive,5,1,4
AsyncPrimitive:AsyncPrimitive,10,1,6
AsyncPrimitive:ExecuteStep,7,1,2
AsyncWithResult:AsyncWithResult,3,1,1
AsyncWithResult:ExecuteStep,7,1,2
AsyncWithUnitResult:AsyncWithUnitResult,4,1,1
AsyncWithUnitResult:ExecuteStep,6,1,1
NuxleusAsyncResult:NuxleusAsyncResult,5,1,2
NuxleusAsyncResult:CompleteCall,6,2,0
ExtensionMethods:AsIAsync,3,1,1
ExtensionMethods:SubstringAfter,12,3,2
ExtensionMethods:SubstringBefore,12,3,2
LabelAttribute:LabelAttribute,3,1,1
LabelAttribute:FromMember,3,1,1
LabelAttribute:FromType,3,1,1
PerformanceLogCollection:Add,3,1,1
PerformanceLog:LogData,7,1,3
PerformanceLog:LogData,7,1,3
Stopwatch:Stopwatch,7,2,0
Stopwatch:LogScope,9,1,4
Stopwatch:SetMarker,8,1,0
Stopwatch:ReleaseMarker,3,1,0
Stopwatch:Start,3,1,0
Stopwatch:Stop,3,1,0
Stopwatch:Reset,4,1,0
Stopwatch:GetDuration,4,1,2
Stopwatch:Dispose,4,1,0
HttpWebServiceRequest:CallWebServiceAsync,79,15,1
ITask:InvokeAsync,1,1,0
ITask:Invoke,1,1,1
PutObject:InvokeAsync,5,1,0
PutObject:Invoke,4,1,1
PutObject:Init,5,1,0
HttpGetAsyncResponse:HttpGetAsyncResponse,2,1,1
HttpGetAsyncResponse:HttpGetAsyncResponse,2,1,2
HttpGetAsyncResponse:HttpGetAsyncResponse,8,1,3
HttpGetAsyncResponse:BeginProcessRequests,8,2,2
HttpGetAsyncResponse:ProcessRequests,48,3,3
AsyncHttpRequest:AsyncHttpRequest,14,3,5
AsyncHttpRequest:RequestIsComplete,8,2,1
