Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FieldSurveyForms2,GetOfficeDetails,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\DataAccess\GetOfficeDetails.cs,InvokeAPIAsync,The length of the statement  "	var response = await client.GetAsync ("api/ManifestDetails/GetManifestDetails/48d71237-e8a1-453e-9694-1384691f7a02!!System Administrator!!1363"); " is 145.
Long Statement,FieldSurveyForms2,UploadPicToBlog,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Helpers\UploadPicToBlog.cs,SavePic,The length of the statement  "	//			var storageAccount = CloudStorageAccount.Parse(ConfigurationManager.ConnectionStrings["StorageConnection"].ConnectionString); " is 130.
Long Statement,FieldSurveyForms2,UploadPicToBlog,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Helpers\UploadPicToBlog.cs,SavePic,The length of the statement  "	//			CloudBlobContainer container1 = blobStorage.GetContainerReference(ConfigurationManager.AppSettings["BlobContainer"].ToString()); " is 133.
Long Statement,FieldSurveyForms2.DataAccess,GetOffices,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\DataAccess\GetOffices.cs,InvokeAPIAsync,The length of the statement  "	var response = await client.GetAsync ("api/ManifestDetails/GetManifestDetailsByRefUserId/1/20/48d71237-e8a1-453e-9694-1384691f7a02!!System%20Administrator!!ALL!!37!!1/dump"); " is 174.
Long Statement,FieldSurveyForms2.DataAccess,GetManifests,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\DataAccess\GetManifests.cs,InvokeAPIAsync,The length of the statement  "	var response = await client.GetAsync ("api/Manifest_ServiceZone/GetManifestServiceZoneByDate/1/100/48d71237-e8a1-453e-9694-1384691f7a02!!System Administrator/9!!2014!!0"); " is 171.
Magic Number,FieldSurveyForms2.Views,ManifestCell,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Views\ManifestItems.xaml.cs,ManifestCell,The following statement contains a magic number: Height = 80;  
Magic Number,FieldSurveyForms2.Views,OfficeCell,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Views\OfficeItems.xaml.cs,OfficeCell,The following statement contains a magic number: Height = 200;  
Magic Number,FieldSurveyForms2.Views,ProductCell,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Views\ProductItems.xaml.cs,ProductCell,The following statement contains a magic number: Height = 220;  
Magic Number,FieldSurveyForms2.Helpers,BlobHelper,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Helpers\BlogHelper.cs,DownloadBlobfromAzure,The following statement contains a magic number: blobPermissions.SharedAccessPolicies.Add ("accesspolicy"' new SharedAccessBlobPolicy () {  	// To ensure SAS is valid immediately' don’t set start time.  	// This way' you can avoid failures caused by small clock differences.  	SharedAccessExpiryTime = DateTime.UtcNow.AddMinutes (5)'  	Permissions = SharedAccessBlobPermissions.Write | SharedAccessBlobPermissions.Read  });  
Magic Number,FieldSurveyForms2.Helpers,BlobHelper,C:\repos\iamaya_FieldSurveyForms\FieldSurveyForms2\FieldSurveyForms2\Helpers\BlogHelper.cs,DownloadBlobfromAzure,The following statement contains a magic number: blobPermissions.SharedAccessPolicies.Add ("accesspolicy"' new SharedAccessBlobPolicy () {  	// To ensure SAS is valid immediately' don’t set start time.  	// This way' you can avoid failures caused by small clock differences.  	SharedAccessExpiryTime = DateTime.UtcNow.AddMinutes (5)'  	Permissions = SharedAccessBlobPermissions.Write | SharedAccessBlobPermissions.Read  });  
