Implementation smell,Namespace,Class,File,Method,Description
Long Statement,GitDiffMargin.Commands,CommandHandlerTextViewCreationListener,D:\research\architectureSmells\repos\laurentkempe_GitDiffMargin\GitDiffMargin.Commands\CommandHandlerTextViewCreationListener.cs,VsTextViewCreated,The length of the statement  "            GitDiffMarginCommandHandler filter = new GitDiffMarginCommandHandler(textViewAdapter' _editorAdaptersFactoryService' textView); " is 127.
Long Statement,GitDiffMargin.Commands,ShimCommandHandler<T>,D:\research\architectureSmells\repos\laurentkempe_GitDiffMargin\GitDiffMargin.Commands\ShimCommandHandler.cs,ExecuteCommand,The length of the statement  "            return ErrorHandler.Succeeded(GetCommandTarget(args).Exec(_commandSet' _commandId' (uint)OLECMDEXECOPT.OLECMDEXECOPT_DODEFAULT' IntPtr.Zero' IntPtr.Zero)); " is 155.
