Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AutocompleteItem,6,9,6,3,9,123,9,3,0,0.83,3,2
CompareResult,0,0,0,0,0,15,0,0,0,0,0,5
SnippetAutocompleteItem,0,5,0,0,5,56,10,0,1,0,4,1
MethodAutocompleteItem,2,3,0,0,3,31,3,0,1,0.33,1,1
SuggestItem,0,2,0,0,2,14,2,0,1,0,1,0
AutocompleteMenu,2,9,12,1,6,195,12,0,0,0.61,4,4
AutocompleteListView,9,23,10,0,3,435,63,0,0,0.86,9,1
SelectingEventArgs,0,0,4,0,0,19,0,0,0,0,0,2
SelectedEventArgs,0,0,2,0,0,11,0,0,0,0,0,4
BaseBookmarks,0,13,2,0,12,34,13,1,0,0,1,1
Bookmarks,3,15,2,0,13,126,34,0,1,0.49,4,1
Bookmark,0,3,4,0,3,55,5,0,0,0,2,4
Char,2,1,0,2,1,20,1,0,0,0,1,7
DocumentMap,6,16,3,1,2,196,30,0,0,0.86,3,0
EncodingDetector,1,7,0,0,5,219,43,0,0,0.71,0,1
ExportToHTML,2,7,6,1,4,200,48,0,0,0.79,7,3
ExportToRTF,2,7,2,0,4,172,43,0,0,0.64,8,1
RTFStyleDescriptor,0,0,3,0,0,15,0,0,0,0,0,3
GoToForm,0,5,2,0,1,42,6,0,0,0,0,1
Hints,2,13,2,0,8,145,28,0,0,0.54,5,1
Hint,0,8,17,0,5,253,9,0,0,0,2,3
HotkeysEditorForm,1,10,0,0,2,100,37,0,0,0.5,3,1
HotkeyWrapper,3,2,3,0,2,56,5,0,0,1,1,1
LinesAccessor,1,11,2,0,10,74,19,0,0,0.55,1,1
MacrosManager,2,7,5,0,4,151,12,0,0,0.71,1,1
PlatformType,4,3,0,0,1,47,7,0,0,0.75,1,0
Platform,0,0,0,0,0,6,0,0,0,0,0,2
HotkeysMapping,0,3,0,0,3,108,6,0,0,0,1,3
FCTBAction,0,0,0,0,0,92,0,0,0,0,0,6
HotkeysEditor,0,2,0,0,2,16,4,0,0,0,2,0
Ruler,2,9,4,1,1,106,17,0,0,0.78,1,0
SyntaxDescriptor,8,1,0,8,1,16,3,0,0,0.88,4,1
RuleDesc,4,0,1,3,0,15,0,0,0,0,1,2
FoldingDesc,3,0,0,3,0,6,0,0,0,0,0,2
SyntaxHighlighter,49,32,18,10,14,1024,189,0,0,0.94,12,2
Language,0,0,0,0,0,14,0,0,0,0,0,3
ReplaceForm,3,13,0,0,3,152,38,0,0,0.79,4,1
FastColoredTextBox,96,260,115,2,132,6715,1183,0,0,0.99,59,26
PaintLineEventArgs,0,1,2,0,1,16,1,0,0,0,0,1
LineInsertedEventArgs,0,1,2,0,1,22,1,0,0,0,0,3
LineRemovedEventArgs,0,1,3,0,1,30,1,0,0,0,0,3
TextChangedEventArgs,0,1,1,0,1,20,1,0,0,0,1,11
TextChangingEventArgs,0,0,2,0,0,14,0,0,0,0,0,2
WordWrapNeededEventArgs,0,1,3,0,1,21,1,0,0,0,1,1
WordWrapMode,0,0,0,0,0,23,0,0,0,0,0,1
PrintDialogSettings,0,1,7,0,1,54,1,0,0,0,0,2
AutoIndentEventArgs,0,1,7,0,1,48,1,0,0,0,0,2
HighlightingRangeType,0,0,0,0,0,18,0,0,0,0,0,2
FindEndOfFoldingBlockStrategy,0,0,0,0,0,8,0,0,0,0,0,1
BracketsHighlightStrategy,0,0,0,0,0,8,0,0,0,0,0,3
ToolTipNeededEventArgs,0,1,5,0,1,31,1,0,0,0,1,1
HintClickEventArgs,0,1,1,0,1,14,1,0,0,0,1,1
CustomActionEventArgs,0,1,1,0,1,14,1,0,0,0,1,1
TextAreaBorderType,0,0,0,0,0,6,0,0,0,0,0,1
ScrollDirection,0,0,0,0,0,9,0,0,0,0,0,1
StyleIndex,0,0,0,0,0,25,0,0,0,0,0,8
CommandManager,5,9,3,0,5,126,20,0,0,0.67,5,1
Command,1,1,0,0,1,5,1,1,0,1,1,1
RangeInfo,0,1,3,0,1,25,1,0,0,0,1,6
UndoableCommand,3,5,0,0,4,37,8,8,1,0.73,2,2
InsertCharCommand,2,8,0,0,4,159,58,0,2,0.5,7,6
InsertTextCommand,1,5,0,0,4,59,8,0,2,0.2,6,6
ReplaceTextCommand,3,5,0,0,4,101,13,0,2,0.33,8,1
ClearSelectedCommand,1,5,0,0,4,70,7,0,2,0.6,7,3
ReplaceMultipleTextCommand,2,4,0,0,4,81,8,0,2,0.25,6,0
RemoveLinesCommand,2,4,0,0,4,78,9,0,2,0.25,7,1
MultiRangeCommand,3,6,0,0,4,104,17,0,2,0.39,6,1
SelectCommand,0,5,0,0,4,29,6,0,2,0,3,2
FindForm,3,10,0,0,2,102,21,0,0,0.83,3,1
LimitedStack,3,6,3,0,6,89,10,0,0,0.11,0,1
Line,1,16,11,0,14,177,17,0,0,0.12,2,9
LineInfo,5,4,2,1,2,72,6,0,0,0.7,2,2
VisibleState,0,0,0,0,0,6,0,0,0,0,0,4
IndentMarker,0,0,0,0,0,6,0,0,0,0,0,0
Place,2,6,1,2,6,85,6,0,0,0.17,0,18
Range,9,69,13,1,48,1311,210,0,0,0.81,9,24
RangeRect,4,1,0,4,1,14,1,0,0,1,0,1
Style,0,9,1,0,8,82,10,7,0,0,5,11
TextStyle,1,5,3,1,5,111,28,1,1,0.6,5,5
FoldedBlockStyle,0,2,0,0,2,31,7,0,2,0,2,1
SelectionStyle,0,3,2,0,3,37,5,0,1,0,1,1
MarkerStyle,0,4,1,0,4,42,8,0,1,0,2,1
ShortcutStyle,1,3,0,1,3,28,4,0,1,0,2,0
WavyLineStyle,0,4,1,0,3,42,7,0,1,0,1,0
ReadOnlyStyle,0,2,0,0,2,15,2,0,1,0,1,0
TextSource,5,35,6,1,33,292,55,1,0,0.89,11,11
FCTBDescriptionProvider,0,3,0,0,2,18,3,0,0,0,1,1
FCTBTypeDescriptor,2,3,0,0,3,27,6,0,0,0.5,1,1
FooTextChangedDescriptor,0,3,3,0,3,29,3,0,0,0,1,1
FileTextSource,4,19,0,0,12,305,56,0,1,0.75,6,2
LineNeededEventArgs,0,1,3,0,1,24,1,0,0,0,0,1
LinePushedEventArgs,0,1,4,0,1,33,1,0,0,0,0,1
UnfocusablePanel,0,2,4,0,1,39,6,0,0,0,0,2
VisualMarker,1,2,1,1,2,16,2,4,0,0.5,0,1
CollapseFoldingMarker,1,2,0,1,2,15,2,0,1,0.5,0,1
ExpandFoldingMarker,1,2,0,1,2,16,2,0,1,0.5,0,1
FoldedAreaMarker,1,2,0,1,2,12,2,0,1,0.5,0,2
StyleVisualMarker,0,1,1,0,1,11,1,0,1,0,1,4
VisualMarkerEventArgs,0,1,2,0,1,16,1,0,0,0,2,2
