Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,UniRx,WebRequestExtensions,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Asynchronous\WebRequestExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,DictionaryDisposable<TKey;TValue>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Disposables\DictionaryDisposable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,EmptyDisposable,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Disposables\Disposable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,AnonymousDisposable<T>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Disposables\Disposable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,DisposableExtensions,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Disposables\DisposableExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,UniRx,ICancelable,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Disposables\ICancelable.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: IsDisposed
Unnecessary Abstraction,UniRx,IEventPattern,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\EventPattern.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Sender' EventArgs
Unutilized Abstraction,UniRx,IEventPattern,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\EventPattern.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,EventPattern<TEventArgs>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\EventPattern.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,EventPattern<TSender;TEventArgs>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\EventPattern.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,UniRx,Notification<T>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Notification.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,UniRx,IMessageBroker,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Notifiers\MessageBroker.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,UniRx,IAsyncMessageBroker,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Notifiers\MessageBroker.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,UniRx,Subscription<T>,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Notifiers\MessageBroker.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,UniRx,Observer,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Observer (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs' [78' 109])' Observer (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs' [154' 185])
Duplicate Abstraction,UniRx,Observer,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Observer (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs' [118' 143])' Observer (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs' [195' 220])
Duplicate Abstraction,UniRx,Observer,C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Observer (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Observer.cs' [362' 389])' DeferObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Defer.cs' [36' 63])' RepeatObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Repeat.cs' [71' 98])' StartObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Start.cs' [73' 100])' ThrowObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Throw.cs' [41' 68])' EmptyObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Empty.cs' [34' 61])' ReturnObservable<T> (C:\repos\neuecc_UniRx\Assets\Plugins\UniRx\Scripts\Operators\Return.cs' [42' 69])
