Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Client,7,15,0,1,12,236,19,0,0,0.85,1,0
MessageEventHandler,1,4,0,0,4,57,8,0,0,0,0,1
