Project,Namespace,Ca types,Ce types
Eto.Addin.XamarinStudio - nuget,Eto.Addin.XamarinStudio,,Eto.Addin.Shared.ProjectWizardPageModel' Eto.Addin.Shared.ProjectWizardPageView
Eto.Addin.XamarinStudio - nuget,Eto.Addin.XamarinStudio.Editor,,Eto.Designer.BuilderInfo' Eto.Designer.Completion.Completion' Eto.Designer.Completion.CompletionItem' Eto.Designer.Completion.CompletionNamespace' Eto.Designer.Completion.CompletionType' Eto.Designer.PreviewEditorView
