Method,LOC,CC,PC
JsonWriter:WriteObject,22,5,3
JsonWriter:WriteMember,10,2,2
JsonWriter:WriteValueName,14,2,4
SjsonWriter:WriteObject,27,7,3
SjsonWriter:WriteMember,17,3,2
SjsonWriter:WriteValueName,13,3,3
StringBuffer:StringBuffer,4,1,1
StringBuffer:SkipWhitespace,9,2,0
StringBuffer:Accept,10,3,1
StringBuffer:Accept,9,2,1
Writer:WriteObject,1,1,3
Writer:WriteValue,26,8,2
Writer:WriteStringValue,6,2,3
Writer:WriteString,50,8,4
Writer:WriteNumber,19,5,2
Writer:WriteDigits,6,2,2
Writer:WriteArray,21,5,2
