Method,LOC,CC,PC
LeakTest:LeakTest,6,1,4
LeakTest:Init,12,1,2
LeakTest:RunWorker,38,4,3
LeakTest:Run,51,1,3
BenchRunner:BenchRunner,5,1,2
BenchRunner:Init,4,1,2
BenchRunner:Run,93,2,3
SamplerTest:SamplerTest,3,1,1
SamplerTest:FormatSize,9,4,1
SamplerTest:Run,113,6,3
MessageQueueRunner:MessageQueueRunner,19,1,4
MessageQueueRunner:Init,5,1,2
MessageQueueRunner:RunProducer,23,2,2
MessageQueueRunner:RunConsumer,18,1,2
MessageQueueRunner:RunClear,4,1,2
MessageQueueRunner:RunStatus,38,1,2
MessageQueueRunner:Run,31,2,3
ClassScheduling:ClassScheduling,10,1,0
ClassScheduling:ClassKey,3,1,1
ClassScheduling:AttendsKey,3,1,2
ClassScheduling:AttendsKeys,3,1,1
ClassScheduling:Init,15,1,2
ClassScheduling:AvailableClasses,6,1,1
ClassScheduling:Signup,16,4,3
ClassScheduling:Drop,10,2,3
ClassScheduling:Switch,4,1,4
ClassScheduling:IndecisiveStudent,57,6,4
ClassScheduling:Run,13,1,3
PerfCounters:PerfCounters,20,1,0
IAsyncTest:Run,0,1,3
Program:GetLogFile,11,1,1
Program:GetLoggedDatabase,4,2,3
Program:RunAsyncCommand,19,2,1
Program:RunAsyncTest,22,1,2
Program:RunConcurrentWorkersAsync,15,1,3
Program:Main,236,6,1
RobustHistogram:RobustHistogram,1,1,0
RobustHistogram:RobustHistogram,5,1,1
RobustHistogram:GetScaleToTicksRatio,11,2,1
RobustHistogram:GetScaleUnit,11,2,1
RobustHistogram:ToTimeSpan,3,1,1
RobustHistogram:Clear,15,2,0
RobustHistogram:Merge,11,4,1
RobustHistogram:AddTicks,3,1,1
RobustHistogram:GetBucketIndex,9,2,1
RobustHistogram:Add,9,3,1
RobustHistogram:Add,3,1,1
RobustHistogram:Percentile,22,5,1
RobustHistogram:MedianAbsoluteDeviation,36,4,0
RobustHistogram:FormatHistoBar,43,7,4
RobustHistogram:GetDistribution,18,5,3
RobustHistogram:GetDistributionScale,5,1,3
RobustHistogram:GetPercentiles,11,1,0
RobustHistogram:GetReport,69,7,1
RobustHistogram:ToString,3,1,0
RobustTimeLine:RobustTimeLine,7,2,3
RobustTimeLine:Start,3,1,0
RobustTimeLine:Stop,3,1,0
RobustTimeLine:GetGraphIndex,3,1,1
RobustTimeLine:HasFrame,4,1,1
RobustTimeLine:GetFrame,18,4,1
RobustTimeLine:Add,3,1,1
RobustTimeLine:Add,3,1,1
RobustTimeLine:MergeResults,3,1,1
RobustTimeLine:MergeResults,8,2,1
RobustTimeLine:MergeResults,3,1,0
