Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,FoundationDB.Client,FoundationDB.Async,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Async' FoundationDB.Client' FoundationDB.Client.Utils,FoundationDB.Async.AsyncTransform<T'R>' FoundationDB.Async.AsyncBuffer<T'R>' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory' FoundationDB.Client.Utils.TinyJsonParser
Cyclic Dependency,FoundationDB.Client,FoundationDB.Async,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Async' FoundationDB.Client.Native' FoundationDB.Client' FoundationDB.Client.Utils,FoundationDB.Async.AsyncTransform<T'R>' FoundationDB.Async.AsyncBuffer<T'R>' FoundationDB.Client.Native.FdbNativeCluster' FoundationDB.Client.Native.FdbFuture' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory' FoundationDB.Client.Utils.TinyJsonParser
Cyclic Dependency,FoundationDB.Client,FoundationDB.Async,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Async' FoundationDB.Client' FoundationDB.Layers.Tuples' FoundationDB.Client' FoundationDB.Client.Utils,FoundationDB.Async.AsyncTransform<T'R>' FoundationDB.Async.AsyncBuffer<T'R>' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory' FoundationDB.Layers.Tuples.FdbTuple' FoundationDB.Client.Utils.TinyJsonParser
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Converters' FoundationDB.Layers.Tuples' FoundationDB.Client,FoundationDB.Client.Converters.ComparisonHelper' FoundationDB.Layers.Tuples.FdbTuple' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Converters' FoundationDB.Layers.Tuples' FoundationDB.Layers.Directories' FoundationDB.Client,FoundationDB.Client.Converters.ComparisonHelper' FoundationDB.Layers.Tuples.FdbTuple' FoundationDB.Layers.Directories.FdbDirectoryPartition' FoundationDB.Layers.Directories.IFdbDirectory' FoundationDB.Layers.Directories.FdbDirectorySubspace' FoundationDB.Layers.Directories.FdbDirectoryLayer' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Converters' FoundationDB.Layers.Tuples' FoundationDB.Client' FoundationDB.Layers.Tuples' FoundationDB.Client,FoundationDB.Client.Converters.ComparisonHelper' FoundationDB.Layers.Tuples.FdbTuple' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Core' FoundationDB.Client,FoundationDB.Client.Core.IFdbClusterHandler' FoundationDB.Client.Core.IFdbTransactionHandler' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Core' FoundationDB.Client.Native' FoundationDB.Client,FoundationDB.Client.Core.IFdbClusterHandler' FoundationDB.Client.Core.IFdbTransactionHandler' FoundationDB.Client.Native.FdbNativeCluster' FoundationDB.Client.Native.FdbFuture' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Core' FoundationDB.Client' FoundationDB.Layers.Tuples' FoundationDB.Client,FoundationDB.Client.Core.IFdbClusterHandler' FoundationDB.Client.Core.IFdbTransactionHandler' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory' FoundationDB.Layers.Tuples.FdbTuple
Cyclic Dependency,FoundationDB.Client,FoundationDB.Client.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FoundationDB.Client.Core' FoundationDB.Client' FoundationDB.Client.Converters' FoundationDB.Layers.Tuples' FoundationDB.Client,FoundationDB.Client.Core.IFdbClusterHandler' FoundationDB.Client.Core.IFdbTransactionHandler' FoundationDB.Client.FdbEncoderSubspaceKeys' FoundationDB.Client.FdbEncoderSubspacePartition' FoundationDB.Client.FdbWatch' FoundationDB.Client.Fdb' FoundationDB.Client.System' FoundationDB.Client.FdbTransaction' FoundationDB.Client.FdbTransactionExtensions' FoundationDB.Client.Directory' FoundationDB.Client.Converters.ComparisonHelper' FoundationDB.Layers.Tuples.FdbTuple
