Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,taglib-sharp,TagLib,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib' TagLib.Mpeg4,TagLib.TextBox' TagLib.Mpeg4.AppleTag
Cyclic Dependency,taglib-sharp,TagLib.Ape,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.Ape' TagLib.NonContainer,TagLib.Ape.File' TagLib.NonContainer.EndTag
Cyclic Dependency,taglib-sharp,TagLib.Flac,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.Flac' TagLib.Ogg,TagLib.Flac.Block' TagLib.Flac.File' TagLib.Ogg.Bitstream' TagLib.Ogg.Codec' TagLib.Ogg.XiphComment
Cyclic Dependency,taglib-sharp,TagLib.Flac,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.Flac' TagLib.Ogg' TagLib.Ogg.Codecs' TagLib.Ogg,TagLib.Flac.Block' TagLib.Flac.File' TagLib.Ogg.Bitstream' TagLib.Ogg.Codec' TagLib.Ogg.XiphComment' TagLib.Ogg.Codecs.Theora
Cyclic Dependency,taglib-sharp,TagLib.IFD,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.IFD' TagLib.IFD.Entries,TagLib.IFD.IFDReader' TagLib.IFD.Entries.ByteIFDEntry' TagLib.IFD.Entries.ByteVectorIFDEntry
Cyclic Dependency,taglib-sharp,TagLib.IFD,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.IFD' TagLib.IFD.Entries' TagLib.IFD.Makernotes,TagLib.IFD.IFDReader' TagLib.IFD.Entries.ByteIFDEntry' TagLib.IFD.Entries.ByteVectorIFDEntry' TagLib.IFD.Makernotes.Nikon3MakernoteReader
Cyclic Dependency,taglib-sharp,TagLib.IFD.Entries,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.IFD.Entries' TagLib.IFD' TagLib.IFD.Makernotes' TagLib.IFD,TagLib.IFD.Entries.ByteIFDEntry' TagLib.IFD.Entries.ByteVectorIFDEntry' TagLib.IFD.IFDReader' TagLib.IFD.Makernotes.Nikon3MakernoteReader
Cyclic Dependency,taglib-sharp,TagLib.IFD.Entries,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.IFD.Entries' TagLib.IFD.Makernotes' TagLib.IFD' TagLib.IFD.Makernotes' TagLib.IFD,TagLib.IFD.Entries.ByteIFDEntry' TagLib.IFD.Entries.ByteVectorIFDEntry' TagLib.IFD.Makernotes.Nikon3MakernoteReader' TagLib.IFD.IFDReader
Cyclic Dependency,taglib-sharp,TagLib.IFD.Makernotes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.IFD.Makernotes' TagLib.IFD,TagLib.IFD.Makernotes.Nikon3MakernoteReader' TagLib.IFD.IFDReader
Cyclic Dependency,taglib-sharp,TagLib.Ogg,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: TagLib.Ogg' TagLib.Ogg.Codecs,TagLib.Ogg.Bitstream' TagLib.Ogg.Codec' TagLib.Ogg.XiphComment' TagLib.Ogg.Codecs.Theora
