Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,2,2,0,2,0,28,3,0,0,0,2,1
CustomListBox,1,0,1,1,0,12,0,0,0,0,0,0
ApiManager,9,6,0,5,3,167,19,0,0,0.94,4,3
ConfigGenerator,9,10,0,0,8,74,15,0,0,0.88,1,1
Country,3,0,0,3,0,6,0,0,0,0,0,1
Credentials,4,1,0,4,1,12,1,0,0,0.5,1,3
Device,2,0,0,2,0,5,0,0,0,0,0,1
FingerPrint,1,11,0,0,1,132,24,0,0,0,0,0
OpenVpnConnector,1,4,0,0,4,26,4,0,1,0,3,1
PasswordBehavior,2,4,1,1,0,38,6,0,0,0.5,0,0
PasswordHelper,3,9,0,2,4,58,12,0,0,0,0,0
Purchase,0,1,5,0,0,28,1,0,0,0,0,1
RelayCommand,2,4,0,0,4,38,5,0,0,0.5,0,1
RequestState,6,1,0,5,1,17,1,0,0,0.17,0,1
Server,1,1,7,1,1,38,1,0,0,1,2,2
TextboxLabelVisibility,0,2,0,0,2,11,2,0,0,0,0,0
User,3,2,0,3,2,16,2,0,0,1,3,2
BoolToLocationTypeConverter,0,2,0,0,2,14,3,0,0,0,0,0
CanBeNullAttribute,0,0,0,0,0,17,0,0,0,0,0,0
NotNullAttribute,0,0,0,0,0,14,0,0,0,0,0,8
StringFormatMethodAttribute,0,1,1,0,1,29,1,0,0,0,0,0
InvokerParameterNameAttribute,0,0,0,0,0,17,0,0,0,0,0,0
NotifyPropertyChangedInvocatorAttribute,0,2,1,0,2,70,2,0,0,0,0,0
ContractAnnotationAttribute,0,2,2,0,2,74,2,0,0,0,1,0
LocalizationRequiredAttribute,0,2,1,0,2,26,2,0,0,0,0,0
CannotApplyEqualityOperatorAttribute,0,0,0,0,0,25,0,0,0,0,0,0
BaseTypeRequiredAttribute,0,1,1,0,1,26,1,0,0,0,1,0
UsedImplicitlyAttribute,0,4,2,0,4,31,4,0,0,0,2,0
MeansImplicitUseAttribute,0,4,2,0,4,33,4,0,0,0,2,0
ImplicitUseKindFlags,0,0,0,0,0,16,0,0,0,0,0,2
ImplicitUseTargetFlags,0,0,0,0,0,15,0,0,0,0,0,2
PublicAPIAttribute,0,2,1,0,2,20,2,0,0,0,1,0
InstantHandleAttribute,0,0,0,0,0,11,0,0,0,0,0,0
PureAttribute,0,0,0,0,0,17,0,0,0,0,0,0
PathReferenceAttribute,0,2,1,0,2,21,2,3,0,0,0,0
AspMvcAreaMasterLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcAreaPartialViewLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcAreaViewLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcMasterLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcPartialViewLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcViewLocationFormatAttribute,0,1,0,0,1,7,1,0,0,0,0,0
AspMvcActionAttribute,0,2,1,0,2,22,2,0,0,0,1,0
AspMvcAreaAttribute,0,2,1,0,2,21,2,0,1,0,1,0
AspMvcControllerAttribute,0,2,1,0,2,23,2,0,0,0,1,0
AspMvcMasterAttribute,0,0,0,0,0,9,0,0,0,0,0,0
AspMvcModelTypeAttribute,0,0,0,0,0,9,0,0,0,0,0,0
AspMvcPartialViewAttribute,0,0,0,0,0,11,0,0,1,0,0,0
AspMvcSupressViewErrorAttribute,0,0,0,0,0,8,0,0,0,0,0,0
AspMvcDisplayTemplateAttribute,0,0,0,0,0,9,0,0,0,0,0,0
AspMvcEditorTemplateAttribute,0,0,0,0,0,9,0,0,0,0,0,0
AspMvcTemplateAttribute,0,0,0,0,0,9,0,0,0,0,0,0
AspMvcViewAttribute,0,0,0,0,0,10,0,0,1,0,0,0
AspMvcActionSelectorAttribute,0,0,0,0,0,17,0,0,0,0,0,0
HtmlElementAttributesAttribute,0,2,1,0,2,16,2,0,0,0,1,0
HtmlAttributeValueAttribute,0,1,1,0,1,13,1,0,0,0,1,0
RazorSectionAttribute,0,0,0,0,0,9,0,0,0,0,0,0
Resources,2,1,3,0,0,56,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,0
NotifyIconViewModel,0,0,3,0,0,46,0,0,0,0,0,2
DelegateCommand,0,2,2,0,2,30,2,0,0,0,0,0
MainWindowViewModel,36,26,23,2,9,513,74,0,0,0.98,8,2
MainWindow,1,3,0,0,1,30,3,0,0,0.67,3,0
