Implementation smell,Namespace,Class,File,Method,Description
Missing Default,Trinity.Persistence.Versioning,Migrator,C:\repos\Trinity-Encore_Encore\Trinity.Persistence\Versioning\Migrator.cs,GetDialectNameForType,The following switch statement is missing a default case: switch (type)              {                  case DatabaseType.MsSql2005:                      return typeof(global::Migrator.Providers.SqlServer.SqlServer2005Dialect).FullName;                  case DatabaseType.MsSql2008:                      return typeof(global::Migrator.Providers.SqlServer.SqlServerDialect).FullName;                  case DatabaseType.MsSqlCe:                      return typeof(global::Migrator.Providers.SqlServer.SqlServerCeDialect).FullName;                  case DatabaseType.MySql:                      return typeof(global::Migrator.Providers.Mysql.MysqlDialect).FullName;                  case DatabaseType.Oracle10:                  case DatabaseType.OracleData10:                      return typeof(global::Migrator.Providers.Oracle.OracleDialect).FullName;                  case DatabaseType.PostgreSql:                      return typeof(global::Migrator.Providers.PostgreSQL.PostgreSQLDialect).FullName;                  case DatabaseType.SQLite:                      return typeof(global::Migrator.Providers.SQLite.SQLiteDialect).FullName;                  case DatabaseType.DB2:                      throw new NotSupportedException("The given database type does not support migrations.");              }
