Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NinjectExample,InjectionFactory,C:\repos\lukewickstead_DOT-NET-on-Linux\SimpleIntroductions\Day3NinjectExample\NinjectExample\NinjectExample\InjectionFactory.cs,AddBindings,The length of the statement  "            this.Kernel.Bind<IClassWithConstructorParameters>().To(typeof(ClassWithConstructorParameters)).WithConstructorArgument("messageOne"' "Hello").WithConstructorArgument("messageTwo"' "There"); " is 189.
Long Statement,NinjectExample.Models,ClassWithConstructorParameters,C:\repos\lukewickstead_DOT-NET-on-Linux\SimpleIntroductions\Day3NinjectExample\NinjectExample\NinjectExample\Models\ClassWithConstructorParameters.cs,WhoAmI,The length of the statement  "            return string.Format("ClassWithConstructorParameters with messageOne:{0} and messageTwo:{1}"' this.MessageOne' this.MessageTwo); " is 128.
