Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,Yandex.HtmlElements.Attributes,BlockAttribute,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Attributes\BlockAttribute.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: How' Using' Priority' CustomFinderType' Value
Unnecessary Abstraction,Yandex.HtmlElements.Elements,INamed,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Elements\INamed.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Name
Duplicate Abstraction,Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers,WebElementListNamedProxyHandler,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\WebElementListNamedProxyHandler.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  WebElementListNamedProxyHandler (D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\WebElementListNamedProxyHandler.cs' [25' 76])' WebElementListProxyHandler (D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\PageFactories\Selenium\ProxyHandlers\WebElementListProxyHandler.cs' [22' 73])
Duplicate Abstraction,Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers,WebElementNamedProxyHandler,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\WebElementNamedProxyHandler.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  WebElementNamedProxyHandler (D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\WebElementNamedProxyHandler.cs' [29' 64])' WebElementProxyHandler (D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\PageFactories\Selenium\ProxyHandlers\WebElementProxyHandler.cs' [26' 61])
Unutilized Abstraction,Yandex.HtmlElements.Loaders,HtmlElementLoader,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\HtmlElementLoader.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Broken Modularization,Yandex.HtmlElements.Attributes,BlockAttribute,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Attributes\BlockAttribute.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: How' Using' Priority' CustomFinderType' Value
Cyclically-dependent Modularization,Yandex.HtmlElements.Loaders.Decorators,HtmlElementFactory,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\HtmlElementFactory.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Yandex.HtmlElements.Loaders.Decorators.HtmlElementFactory' Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers.HtmlElementListNamedProxyHandler
Cyclically-dependent Modularization,Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers,TypifiedElementListNamedProxyHandler,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\TypifiedElementListNamedProxyHandler.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers.TypifiedElementListNamedProxyHandler' Yandex.HtmlElements.Loaders.Decorators.HtmlElementFactory
Cyclically-dependent Modularization,Yandex.HtmlElements.Loaders.Decorators,HtmlElementDecorator,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\HtmlElementDecorator.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Yandex.HtmlElements.Loaders.Decorators.HtmlElementDecorator' Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers.HtmlElementListNamedProxyHandler' Yandex.HtmlElements.Loaders.Decorators.HtmlElementFactory
Cyclically-dependent Modularization,Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers,HtmlElementListNamedProxyHandler,D:\research\architectureSmells\repos\yandex-qatools_htmlelements-dotnet\HtmlElements-DotNet\HtmlElements-DotNet\Loaders\Decorators\ProxyHandlers\HtmlElementListNamedProxyHandler.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers.HtmlElementListNamedProxyHandler' Yandex.HtmlElements.Loaders.Decorators.HtmlElementFactory' Yandex.HtmlElements.Loaders.Decorators.ProxyHandlers.TypifiedElementListNamedProxyHandler
