Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Castle.ActiveRecord.Framework,SessionScopeWebModule,C:\repos\castleproject_Castle.ActiveRecord-READONLY\src\Castle.ActiveRecord.Web\Framework\SessionScopeWebModule.cs,OnBeginRequest,The length of the statement  "				throw new ActiveRecordException("Seems that the framework isn't configured properly. (isWeb != true and SessionScopeWebModule is in use) Check the documentation for further information"); " is 187.
