Method,LOC,CC,PC
MyController:SaveObject,5,1,2
MyController:SaveObject,26,1,3
MyController:LoadProperty,3,1,3
ObjectManager:LoadProperty,3,1,3
IModelCreator:CreateModel,0,1,1
HttpPortal:Create,37,3,1
HttpPortal:Fetch,37,3,1
HttpPortal:Update,32,2,1
HttpPortal:Delete,37,3,1
HttpPortal:GetCriteria,6,2,1
HttpPortal:ConvertRequest,3,1,1
HttpPortal:ConvertRequest,3,1,1
HttpPortal:ConvertResponse,3,1,1
HttpPortalController:PostAsync,3,1,1
HttpPortalController:InvokePortal,16,1,3
HttpPortalController:CallPortal,22,2,2
