Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AboutUsTypeEnum,0,0,0,0,0,5,0,0,0,0,0,0
BannerLocationEnum,0,0,0,0,0,6,0,0,0,0,0,1
CacheNames,2,0,0,2,0,5,0,0,0,0,0,5
ConfigNames,6,0,0,6,0,9,0,0,0,0,0,2
InfoTypeEnum,0,0,0,0,0,5,0,0,0,0,0,0
IConfig,0,1,0,0,0,4,1,1,0,0,0,2
IValueConverter,0,1,0,0,0,4,1,1,0,0,1,1
PageLocationEnum,0,0,0,0,0,8,0,0,0,0,0,2
PermissionNames,2,0,0,2,0,5,0,0,0,0,0,1
SPNames,11,0,0,11,0,14,0,0,0,0,0,5
AttributeDataSystemListReferenceEnum,0,0,0,0,0,6,0,0,0,0,0,5
AttributeDataTypeEnum,0,0,0,0,0,11,0,0,0,0,0,4
AttributeKeyEnum,0,0,0,0,0,26,0,0,0,0,0,4
IArchiveItemChange,0,2,4,0,0,20,2,1,0,0,0,1
IGroup,0,4,0,0,0,7,4,1,0,0,1,1
SystemListForeignKeyFilter,0,3,1,0,1,27,5,0,0,0,2,1
IAttributeDefinition,0,9,14,0,0,68,9,1,0,0,0,10
ICommonReferenceListItem,0,0,2,0,0,11,0,1,0,0,0,3
IAttributeLocator,0,4,2,0,0,18,4,1,0,0,1,4
IAttributeTemplate,0,7,6,0,0,39,7,1,0,0,0,2
IAttributeTemplateAttribute,0,5,6,0,0,36,5,1,0,0,3,3
IAttributeTemplateAttributeGroup,0,3,5,0,0,26,3,1,0,0,0,3
IAttributeTemplateConstraint,0,1,7,0,0,32,1,1,0,0,0,3
IItem,0,15,6,0,0,41,15,1,0,0,1,5
IItemAttribute,0,4,7,0,0,31,4,1,0,0,0,5
IItemValue,0,0,2,0,0,11,0,2,0,0,0,9
IItemDefinitionValue,0,0,0,0,0,3,0,1,1,0,0,7
IPredefinedList,0,2,4,0,0,19,2,1,0,0,0,2
IPredefinedListValue,0,1,7,0,0,27,1,1,0,0,0,3
IReference,0,3,0,0,0,6,3,1,0,0,2,1
ItemDataTypeEnum,0,0,0,0,0,5,0,0,0,0,0,3
ItemDefinitionDataTypeEnum,0,0,0,0,0,15,0,0,0,0,0,6
ItemDefinitionTypeEnum,0,0,0,0,0,11,0,0,0,0,0,5
ItemTypeEnum,0,0,0,0,0,7,0,0,0,0,0,4
