Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SharpFu.Caching.Providers.AspNetHttpCache,AspNetHttpCacheProvider,C:\repos\xvdiff_SharpFu\src\Infrastructure\Caching\AspNetHttpCache\AspNetHttpCacheProvider.cs,InsertValue,The length of the statement  "	InternalCache.Add (key' value' null' !lifespan.HasValue ? DateTime.MaxValue : DateTime.UtcNow.Add (lifespan.Value)' TimeSpan.Zero' CacheItemPriority.Default' null); " is 164.
