Implementation smell,Namespace,Class,File,Method,Description
Long Statement,JenkinsApiClient,ExtensionMethods,D:\research\architectureSmells\repos\DavidRogers_kato\src\JenkinsApiClient\ExtensionMethods.cs,ApplyCredentials,The length of the statement  "            client.DefaultRequestHeaders.Authorization = new System.Net.Http.Headers.AuthenticationHeaderValue("Basic"' Convert.ToBase64String(byteArray)); " is 143.
Long Statement,JenkinsApiClient,HttpHelper,D:\research\architectureSmells\repos\DavidRogers_kato\src\JenkinsApiClient\HttpHelper.cs,GetConsoleOutput,The length of the statement  "				return new ConsoleOutput { Text = result.Content.ReadAsStringAsync().Result' Offset = newOffset' IsBuilding = isBuilding }; " is 123.
Long Statement,JenkinsApiClient,JenkinsClient,D:\research\architectureSmells\repos\DavidRogers_kato\src\JenkinsApiClient\JenkinsClient.cs,GetJsonAsync,The length of the statement  "			return GetData<T>(await HttpHelper.GetJsonAsync(new Uri(apiRoute.OriginalString + "?tree=" + members' UriKind.Absolute)' Credentials)); " is 135.
Long Statement,JenkinsApiClient,JenkinsClient,D:\research\architectureSmells\repos\DavidRogers_kato\src\JenkinsApiClient\JenkinsClient.cs,GetJson,The length of the statement  "			return HttpHelper.GetObject<T>(HttpHelper.GetJson(new Uri(apiRoute.OriginalString + "?tree=" + members' UriKind.Absolute)' Credentials)); " is 137.
