Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DataGridViewProgressColumn,0,1,0,0,1,7,1,0,0,0,1,0
DataGridViewProgressCell,1,4,1,0,1,50,7,0,0,0,0,1
AssemblyLoader,3,3,0,0,2,89,17,0,0,0.56,0,1
AssemblySupport,1,4,0,0,3,95,13,0,0,0,1,2
CompositionManager,12,20,8,0,15,380,57,0,0,0.82,11,3
CompositionRun,11,8,6,0,3,268,28,0,0,0.76,9,3
LinkableComponentRole,0,0,0,0,0,5,0,0,0,0,0,0
ListViewLogAppender,1,2,1,0,0,32,4,0,0,0,0,0
Opr,0,17,0,0,2,455,70,0,0,0,14,3
TriggerExchangeItem,0,1,0,0,1,16,1,0,1,0,3,1
Trigger,4,10,13,0,8,145,10,0,1,0.9,7,0
UIAdaptedFactory,6,10,8,0,10,152,18,0,1,0.67,12,4
Link,2,10,4,0,8,154,28,0,0,0.6,3,6
UIConnection,5,4,3,0,3,106,9,0,0,0.56,2,7
UIExchangeItem,1,3,9,0,2,75,4,2,1,0.33,2,3
UIInputItem,0,1,4,0,1,37,1,0,2,0,1,5
UIOutputItem,1,7,6,0,6,67,7,1,2,0.86,5,7
UIAdaptedOutputItem,2,4,6,0,4,52,4,0,3,0.75,5,3
UIModel,10,7,5,1,5,163,8,0,0,0.88,2,10
Utils,16,14,0,0,13,335,42,0,0,0.92,6,7
PropertyManager,1,18,1,0,6,196,23,0,0,0.72,0,0
