Namespace,Type,Method,LOC,CC,PC
Akka.Testkit.Tests,NoImplicitSenderSpec,When_Not_ImplicitSender_then_testActor_is_not_sender,5,1,0
Akka.Testkit.Tests,ImplicitSenderSpec,ImplicitSender_should_have_testActor_as_sender,8,1,0
Akka.Testkit.Tests,ImplicitSenderSpec,ImplicitSender_should_not_change_when_creating_Testprobes,7,1,0
Akka.Testkit.Tests,ImplicitSenderSpec,ImplicitSender_should_not_change_when_creating_TestActors,6,1,0
Akka.TestKit.Tests.TestActorRefTests,BossActor,BossActor,3,1,0
Akka.TestKit.Tests.TestActorRefTests,BossActor,SupervisorStrategy,3,1,0
Akka.TestKit.Tests.TestActorRefTests,BossActor,ReceiveMessage,8,2,1
Akka.TestKit.Tests.TestActorRefTests,InternalActor,PreRestart,3,1,2
Akka.TestKit.Tests.TestActorRefTests,InternalActor,PostRestart,3,1,1
Akka.TestKit.Tests.TestActorRefTests,InternalActor,ReceiveMessage,3,1,1
Akka.TestKit.Tests.TestActorRefTests,FsmActor,FsmActor,28,1,1
Akka.TestKit.Tests.TestActorRefTests,Logger,Receive,10,2,1
Akka.TestKit.Tests.TestActorRefTests,NestingActor,NestingActor,3,1,1
Akka.TestKit.Tests.TestActorRefTests,NestingActor,Receive,4,1,1
Akka.TestKit.Tests.TestActorRefTests,NestedActor,Receive,3,1,1
Akka.TestKit.Tests.TestActorRefTests,ReplyActor,ReceiveMessage,22,4,1
Akka.TestKit.Tests.TestActorRefTests,SenderActor,SenderActor,3,1,1
Akka.TestKit.Tests.TestActorRefTests,SenderActor,ReceiveMessage,22,5,1
Akka.TestKit.Tests.TestActorRefTests,TActorBase,Receive,6,2,1
Akka.TestKit.Tests.TestActorRefTests,TActorBase,ReceiveMessage,0,1,1
Akka.TestKit.Tests.TestActorRefTests,TestActorRefSpec,TestActorRefSpec,3,1,0
Akka.TestKit.Tests.TestActorRefTests,TestActorRefSpec,GetConfig,4,1,0
Akka.TestKit.Tests.TestActorRefTests,TestActorRefSpec,AssertThread,3,1,0
