Namespace,Type,Method,LOC,CC,PC
CloudinaryDotNet,Api,Api,1,1,0
CloudinaryDotNet,Api,Api,2,1,1
CloudinaryDotNet,Api,Api,2,1,5
CloudinaryDotNet,Api,Api,1,1,1
CloudinaryDotNet,Api,BuildCallbackUrl,15,4,1
CloudinaryDotNet,Account,Account,5,1,0
CloudinaryDotNet,Account,Account,5,1,3
CloudinaryDotNet,Account,Account,3,1,1
CloudinaryDotNet,ApiShared,ApiShared,6,1,0
CloudinaryDotNet,ApiShared,ApiShared,1,1,0
CloudinaryDotNet,ApiShared,ApiShared,17,4,1
CloudinaryDotNet,ApiShared,ApiShared,7,1,5
CloudinaryDotNet,ApiShared,ApiShared,8,3,1
CloudinaryDotNet,ApiShared,InternalCall,3,1,5
CloudinaryDotNet,ApiShared,CallAndParseAsync,11,1,6
CloudinaryDotNet,ApiShared,CallAndParse,10,1,5
CloudinaryDotNet,ApiShared,CallAsync,8,1,6
CloudinaryDotNet,ApiShared,Call,11,1,5
CloudinaryDotNet,ApiShared,GetCloudinaryParam,9,2,1
CloudinaryDotNet,ApiShared,ParseCloudinaryParam,13,4,1
CloudinaryDotNet,ApiShared,GetUploadUrl,3,1,1
CloudinaryDotNet,ApiShared,PrepareUploadParams,19,5,1
CloudinaryDotNet,ApiShared,SignParameters,15,2,1
CloudinaryDotNet,ApiShared,SignUriPart,4,1,1
CloudinaryDotNet,ApiShared,VerifyApiResponseSignature,8,1,3
CloudinaryDotNet,ApiShared,VerifyNotificationSignature,8,2,4
CloudinaryDotNet,ApiShared,BuildCallbackUrl,3,1,1
CloudinaryDotNet,ApiShared,BuildUnsignedUploadForm,3,1,5
CloudinaryDotNet,ApiShared,BuildUploadForm,3,1,4
CloudinaryDotNet,ApiShared,BuildUploadFormShared,30,6,4
CloudinaryDotNet,ApiShared,CallApiAsync,7,1,6
CloudinaryDotNet,ApiShared,CallApi,8,1,5
CloudinaryDotNet,ApiShared,ParseAsync,8,1,1
CloudinaryDotNet,ApiShared,Parse,8,1,1
CloudinaryDotNet,ApiShared,PrepareRequestBodyAsync,9,2,6
CloudinaryDotNet,ApiShared,PrepareRequestBody,9,2,5
CloudinaryDotNet,ApiShared,FinalizeUploadParameters,5,1,1
CloudinaryDotNet,ApiShared,CreateResult,5,1,2
CloudinaryDotNet,ApiShared,CreateResultFromString,12,1,2
CloudinaryDotNet,ApiShared,UpdateResultFromResponse,18,2,2
CloudinaryDotNet,ApiShared,GetDefaultCancellationToken,0,1,0
CloudinaryDotNet,ApiShared,ShouldPrepareContent,0,1,2
CloudinaryDotNet,ApiShared,SetChunkedEncoding,4,2,1
CloudinaryDotNet,ApiShared,PrePrepareRequestBody,22,4,3
CloudinaryDotNet,ApiShared,PrepareRequestContentAsync,7,1,5
CloudinaryDotNet,ApiShared,PrepareRequestContent,7,1,4
