Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PhoneLogic.Outbound,App,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Outbound\App.xaml.cs,ReportErrorToDOM,The length of the statement  "		System.Windows.Browser.HtmlPage.Window.Eval ("throw new Error(\"Unhandled Error in Silverlight Application " + errorMsg + "\");"); " is 130.
Long Statement,PhoneLogic.Outbound,MainPage,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Outbound\MainPage.xaml.cs,SetColors,The length of the statement  "	String xamlString = "<Canvas xmlns=\"http://schemas.microsoft.com/winfx/2006/xaml/presentation\" Background=\"Aqua\"/>"; " is 120.
Empty Catch Block,PhoneLogic.Outbound,App,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Outbound\App.xaml.cs,ReportErrorToDOM,The method has an empty catch block.
Magic Number,PhoneLogic.Outbound,MainPage,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Outbound\MainPage.xaml.cs,MainPage,The following statement contains a magic number: LayoutRoot.Width = 1200;  
