Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AnimatedSpeaker,0,3,0,0,3,17,3,0,0,0,0,0
App,0,7,0,0,1,76,13,0,0,0,5,0
HorizontalProgressBar,2,4,2,2,1,39,4,0,0,0,0,0
MultiPlayer,1,13,1,0,1,96,19,0,0,0.85,1,1
Oops,0,1,0,0,1,7,1,0,0,0,0,1
Playlist,1,5,1,0,4,37,5,0,0,0.2,1,1
PlaylistEntry,0,0,3,0,0,15,0,0,0,0,0,4
ProgressSlider,0,2,4,0,1,50,3,0,0,0,0,0
SimplePlayer,6,17,3,0,5,207,23,0,0,0.92,3,1
TextScroller,1,3,1,0,1,40,3,0,0,1,0,0
VolumeSlider,2,9,1,1,1,78,16,0,0,0.67,1,0
VolumeChangedEventArgs,0,1,1,0,1,11,1,0,0,0,0,2
