Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobRecruiters,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<LyncCallJobRecruiter> ("rpt_GetLyncCallJobRecruiters"' jobNumParameter' startDateParameter' endDateParameter); " is 177.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobRecruiterLog,The length of the statement  "	var jobNumParameter = jobNum != null ? new ObjectParameter ("jobNum"' jobNum) : new ObjectParameter ("jobNum"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobRecruiterLog,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobRecruiterLog,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobRecruiterLog,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<LyncCallLog> ("rpt_GetLyncCallJobRecruiterLog"' jobNumParameter' sipParameter' startDateParameter' endDateParameter); " is 184.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetCallbackRpt,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetCallbackRpt,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetCallbackRpt,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("rpt_GetCallbackRpt"' startDateParameter' endDateParameter); " is 128.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetJobCallbacks,The length of the statement  "	var jobNumParameter = jobNum != null ? new ObjectParameter ("jobNum"' jobNum) : new ObjectParameter ("jobNum"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetJobCallbacks,The length of the statement  "	var taskIdParameter = taskId != null ? new ObjectParameter ("taskId"' taskId) : new ObjectParameter ("taskId"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetJobCallbacks,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetJobCallbacks,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetJobCallbacks,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<callbackDTO> ("rpt_GetJobCallbacks"' jobNumParameter' taskIdParameter' startDateParameter' endDateParameter); " is 176.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetMyCallbacks,The length of the statement  "	var jobNumParameter = jobNum != null ? new ObjectParameter ("jobNum"' jobNum) : new ObjectParameter ("jobNum"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetMyCallbacks,The length of the statement  "	var taskIdParameter = taskId != null ? new ObjectParameter ("taskId"' taskId) : new ObjectParameter ("taskId"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetMyCallbacks,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<callbackDTO> ("rpt_GetMyCallbacks"' sIPParameter' jobNumParameter' taskIdParameter); " is 151.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobs,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobs,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallJobs,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<LyncCallJob> ("rpt_GetLyncCallJobs"' startDateParameter' endDateParameter); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallRecruiterJobs,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallRecruiterJobs,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallRecruiterJobs,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<rpt_GetLyncCallRecruiterJobs> ("rpt_GetLyncCallRecruiterJobs"' sipParameter' startDateParameter' endDateParameter); " is 182.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetCallerLyncCallLog,The length of the statement  "	var callerIdParameter = callerId != null ? new ObjectParameter ("callerId"' callerId) : new ObjectParameter ("callerId"' typeof(string)); " is 137.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetCallerLyncCallLog,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<LyncCallLog> ("rpt_GetCallerLyncCallLog"' callerIdParameter); " is 128.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedCallbackRpt,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedCallbackRpt,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedCallbackRpt,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<CallbackRpt> ("rpt_GetClosedCallbackRpt"' startDateParameter' endDateParameter); " is 147.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallsforPhoneInDateRange,The length of the statement  "	var phoneNumberParameter = phoneNumber != null ? new ObjectParameter ("PhoneNumber"' phoneNumber) : new ObjectParameter ("PhoneNumber"' typeof(string)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallsforPhoneInDateRange,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallsforPhoneInDateRange,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetLyncCallsforPhoneInDateRange,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<LyncCallLog> ("rpt_GetLyncCallsforPhoneInDateRange"' phoneNumberParameter' startDateParameter' endDateParameter); " is 180.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetActiveRecruiters,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetActiveRecruiters,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetActiveRecruiters,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<rpt_GetActiveRecruiters_Result> ("rpt_GetActiveRecruiters"' startDateParameter' endDateParameter); " is 165.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedJobCallbacks,The length of the statement  "	var jobNumParameter = jobNum != null ? new ObjectParameter ("jobNum"' jobNum) : new ObjectParameter ("jobNum"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedJobCallbacks,The length of the statement  "	var taskIdParameter = taskId != null ? new ObjectParameter ("taskId"' taskId) : new ObjectParameter ("taskId"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedJobCallbacks,The length of the statement  "	var startDateParameter = startDate.HasValue ? new ObjectParameter ("startDate"' startDate) : new ObjectParameter ("startDate"' typeof(System.DateTime)); " is 152.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedJobCallbacks,The length of the statement  "	var endDateParameter = endDate.HasValue ? new ObjectParameter ("endDate"' endDate) : new ObjectParameter ("endDate"' typeof(System.DateTime)); " is 142.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetClosedJobCallbacks,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<callbackDTO> ("rpt_GetClosedJobCallbacks"' jobNumParameter' taskIdParameter' startDateParameter' endDateParameter); " is 182.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetOpenJobCallbacks,The length of the statement  "	var jobNumParameter = jobNum != null ? new ObjectParameter ("jobNum"' jobNum) : new ObjectParameter ("jobNum"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetOpenJobCallbacks,The length of the statement  "	var taskIdParameter = taskId != null ? new ObjectParameter ("taskId"' taskId) : new ObjectParameter ("taskId"' typeof(string)); " is 127.
Long Statement,PhoneLogic.Repository,PhoneLogicEntities,C:\repos\FrankMedvedik_phoneroom\PhoneLogic.Repository\PhonelogicModel.Context.cs,rpt_GetOpenJobCallbacks,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<callbackDTO> ("rpt_GetOpenJobCallbacks"' jobNumParameter' taskIdParameter); " is 142.
