Method,LOC,CC,PC
Batch:CreateBatches,10,2,1
Batch:CreateBatch,41,31,1
BulkApiClient:BulkApiClient,6,1,3
BulkApiClient:CreateJob,17,2,1
BulkApiClient:CloseJob,6,1,1
BulkApiClient:GetJob,5,1,1
BulkApiClient:GetCompletedJob,8,2,1
BulkApiClient:CreateAttachmentBatch,25,11,1
BulkApiClient:CreateBatch,10,2,1
BulkApiClient:GetBatch,5,1,2
BulkApiClient:GetBatches,5,1,1
BulkApiClient:GetBatchRequest,5,1,2
BulkApiClient:GetBatchResults,5,1,2
BulkApiClient:GetResultIds,11,2,1
BulkApiClient:GetBatchResult,5,1,3
BulkApiClient:buildSpecificJobUrl,3,1,1
BulkApiClient:Login,6,1,0
BulkApiClient:invokeRestAPI,4,1,1
BulkApiClient:invokeRestAPI,3,1,2
BulkApiClient:invokeRestAPI,5,1,4
BulkApiClient:invokeRestAPI,20,3,4
BulkApiClient:buildWebClient,6,1,0
Job:Create,71,61,1
loginCompletedEventArgs:loginCompletedEventArgs,3,1,4
describeSObjectCompletedEventArgs:describeSObjectCompletedEventArgs,3,1,4
describeSObjectsCompletedEventArgs:describeSObjectsCompletedEventArgs,3,1,4
describeGlobalCompletedEventArgs:describeGlobalCompletedEventArgs,3,1,4
describeDataCategoryGroupsCompletedEventArgs:describeDataCategoryGroupsCompletedEventArgs,3,1,4
describeDataCategoryGroupStructuresCompletedEventArgs:describeDataCategoryGroupStructuresCompletedEventArgs,3,1,4
describeKnowledgeSettingsCompletedEventArgs:describeKnowledgeSettingsCompletedEventArgs,3,1,4
describeFlexiPagesCompletedEventArgs:describeFlexiPagesCompletedEventArgs,3,1,4
describeAppMenuCompletedEventArgs:describeAppMenuCompletedEventArgs,3,1,4
describeGlobalThemeCompletedEventArgs:describeGlobalThemeCompletedEventArgs,3,1,4
describeThemeCompletedEventArgs:describeThemeCompletedEventArgs,3,1,4
describeLayoutCompletedEventArgs:describeLayoutCompletedEventArgs,3,1,4
describeSoftphoneLayoutCompletedEventArgs:describeSoftphoneLayoutCompletedEventArgs,3,1,4
describeSearchLayoutsCompletedEventArgs:describeSearchLayoutsCompletedEventArgs,3,1,4
describeSearchScopeOrderCompletedEventArgs:describeSearchScopeOrderCompletedEventArgs,3,1,4
describeCompactLayoutsCompletedEventArgs:describeCompactLayoutsCompletedEventArgs,3,1,4
describeApprovalLayoutCompletedEventArgs:describeApprovalLayoutCompletedEventArgs,3,1,4
describeTabsCompletedEventArgs:describeTabsCompletedEventArgs,3,1,4
describeAllTabsCompletedEventArgs:describeAllTabsCompletedEventArgs,3,1,4
describePrimaryCompactLayoutsCompletedEventArgs:describePrimaryCompactLayoutsCompletedEventArgs,3,1,4
createCompletedEventArgs:createCompletedEventArgs,3,1,4
updateCompletedEventArgs:updateCompletedEventArgs,3,1,4
upsertCompletedEventArgs:upsertCompletedEventArgs,3,1,4
mergeCompletedEventArgs:mergeCompletedEventArgs,3,1,4
deleteCompletedEventArgs:deleteCompletedEventArgs,3,1,4
undeleteCompletedEventArgs:undeleteCompletedEventArgs,3,1,4
emptyRecycleBinCompletedEventArgs:emptyRecycleBinCompletedEventArgs,3,1,4
retrieveCompletedEventArgs:retrieveCompletedEventArgs,3,1,4
processCompletedEventArgs:processCompletedEventArgs,3,1,4
convertLeadCompletedEventArgs:convertLeadCompletedEventArgs,3,1,4
invalidateSessionsCompletedEventArgs:invalidateSessionsCompletedEventArgs,3,1,4
getDeletedCompletedEventArgs:getDeletedCompletedEventArgs,3,1,4
getUpdatedCompletedEventArgs:getUpdatedCompletedEventArgs,3,1,4
queryCompletedEventArgs:queryCompletedEventArgs,3,1,4
queryAllCompletedEventArgs:queryAllCompletedEventArgs,3,1,4
queryMoreCompletedEventArgs:queryMoreCompletedEventArgs,3,1,4
searchCompletedEventArgs:searchCompletedEventArgs,3,1,4
getServerTimestampCompletedEventArgs:getServerTimestampCompletedEventArgs,3,1,4
setPasswordCompletedEventArgs:setPasswordCompletedEventArgs,3,1,4
resetPasswordCompletedEventArgs:resetPasswordCompletedEventArgs,3,1,4
getUserInfoCompletedEventArgs:getUserInfoCompletedEventArgs,3,1,4
sendEmailMessageCompletedEventArgs:sendEmailMessageCompletedEventArgs,3,1,4
sendEmailCompletedEventArgs:sendEmailCompletedEventArgs,3,1,4
performQuickActionsCompletedEventArgs:performQuickActionsCompletedEventArgs,3,1,4
describeQuickActionsCompletedEventArgs:describeQuickActionsCompletedEventArgs,3,1,4
describeAvailableQuickActionsCompletedEventArgs:describeAvailableQuickActionsCompletedEventArgs,3,1,4
retrieveQuickActionTemplatesCompletedEventArgs:retrieveQuickActionTemplatesCompletedEventArgs,3,1,4
