Architecture smell,Project,Namespace,Cause
Unstable Dependency,CorePlugins,Tilde.CorePlugins.TextEditor,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Scintilla.Configuration.SciTE
Feature Concentration,CorePlugins,Tilde.CorePlugins.CanvasControl,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Canvas' Layer' LayerCollection' CanvasItemCollection]' [CanvasItem' ImageItem]. LCC (Lack of Component Cohesion) = 0.33
