Method,LOC,CC,PC
AssemblyInfo:ReadAssembly,15,4,2
AssemblyInfo:TypeIsNotExcluded,3,1,2
AssemblyInfo:WriteXml,10,2,1
AssemblyInfo:ReadXml,18,6,1
AssemblyInfo:HasChanges,13,5,0
Project:WriteXml,6,3,1
Project:WriteXml,8,1,1
Project:WriteProperties,7,1,1
Project:WriteAssembliesToSnapshot,12,3,1
Project:WriteTargets,6,1,1
Project:WriteSnapshotTarget,8,1,1
Project:WriteReportTarget,8,1,1
Project:WriteExcelTarget,8,1,1
Project:WriteCleanTarget,14,1,1
Project:ReadXml,5,3,1
Project:ReadXml,24,4,1
Project:GetPropertyValue,7,2,3
Project:Run,4,1,2
TypeHelpers:CleanUpGenericTypes,5,1,1
TypeHelpers:NormalizeTypeName,56,20,2
MemberInfoCollectionExtensions:Get,3,1,3
MemberInfoCollectionExtensions:Get,6,2,3
MemberInfoCollectionExtensions:TryGet,6,2,3
MemberInfoCollectionExtensions:MatchParameter,11,4,2
MemberInfoCollectionExtensions:Contains,3,1,3
MemberInfoCollectionExtensions:IsOverloaded,3,1,3
MemberChangeInfo:Clone,3,1,0
MemberChangeInfo:WriteXml,12,3,1
MemberChangeInfo:ReadXml,6,1,1
ParameterInfo:Clone,3,1,0
ParameterInfo:WriteXml,6,1,1
ParameterInfo:ReadXml,4,1,1
Reporter:GenerateReport,14,2,1
Reporter:FindAddedTypes,15,4,3
Reporter:FindRemovedTypes,12,4,3
Reporter:UpdateExistingTypes,17,5,3
Reporter:UpdateExistingTypeMembers,66,14,3
MemberInfo:ReadMember,30,7,1
MemberInfo:ReadParameters,8,2,1
MemberInfo:WriteXml,19,5,1
MemberInfo:ReadXml,24,6,1
MemberInfo:Clone,6,1,2
MemberInfo:UpdateParameters,3,1,2
PadNumbersExtension:PadNumbers,3,1,2
TypeChangeInfo:Clone,3,1,0
TypeChangeInfo:WriteXml,6,1,1
TypeChangeInfo:ReadXml,4,1,1
TypeInfo:ReadType,34,9,1
TypeInfo:MemberIsNotDeclaredOnThisType,3,1,2
TypeInfo:MemberIsSpecialMethodButNotConstructor,3,1,1
TypeInfo:MemberIsSpecialField,3,1,1
TypeInfo:MemberIsOverride,17,5,1
TypeInfo:WriteXml,19,5,1
TypeInfo:ReadXml,24,6,1
TypeInfo:Clone,6,1,2
TypeInfoCollectionExtensions:Get,3,1,3
TypeInfoCollectionExtensions:Contains,3,1,3
