Method,LOC,CC,PC
IDkimSigner:CanSign,1,1,1
IDkimSigner:Sign,1,1,2
CryptHelper:GetProviderFromPemEncodedRsaPrivateKey,8,2,1
CryptHelper:GetProviderFromDerEncodedRsaPrivateKey,62,14,1
CryptHelper:ReadFieldLength,47,10,1
DefaultDkimSigner:DefaultDkimSigner,37,17,5
DefaultDkimSigner:Dispose,4,1,0
DefaultDkimSigner:CanSign,52,8,1
DefaultDkimSigner:Sign,16,4,2
DefaultDkimSigner:IsMatch,11,4,2
DefaultDkimSigner:WriteSignedMimeMessage,12,2,3
DefaultDkimSigner:Dispose,13,4,1
DefaultDkimSigner:GetBodyHash,27,4,1
DefaultDkimSigner:GetCanonicalizedHeaders,44,6,2
DefaultDkimSigner:GetSignedDkimHeader,27,6,2
DefaultDkimSigner:GetUnsignedDkimHeader,3,1,2
DkimSigningHandler:Execute,20,12,2
DkimSigningHandler:Load,3,1,0
DkimSigningHandler:Save,3,1,0
DkimSigningHandler:ShowConfigDialog,3,1,0
DkimSigningHandler:ToString,3,1,0
Resources:Resources,2,1,0
