Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IAgentConfig,0,0,0,0,0,3,0,3,0,0,0,0
IAgentEventHandler,0,0,0,0,0,3,0,1,1,0,0,5
IEmailItem,0,4,5,0,0,22,4,1,0,0,0,12
IFilterable,0,1,1,0,0,8,1,9,0,0,1,6
IHandler,0,1,2,0,0,11,1,8,0,0,1,9
IOptions,0,1,0,0,0,4,1,1,0,0,0,0
IPluginHost,0,0,3,0,0,14,0,1,0,0,0,1
IViewOptions,0,2,0,0,0,5,2,6,1,0,0,1
AgentEventHandler,2,4,3,0,4,60,7,0,2,1,3,1
EmailItem,1,8,5,0,7,74,17,0,1,0.62,0,3
Filter,1,3,4,0,2,84,21,0,1,1,4,2
FilterableHandlerBase,1,1,1,0,1,27,3,6,1,1,2,0
HandlerBase,1,1,2,0,1,18,1,1,1,1,2,0
LoggingBase,0,1,2,0,0,18,1,3,0,0,1,0
PluginHost,1,4,3,0,4,55,7,0,1,0.5,0,3
DeliveryAgentConfig,3,0,3,0,0,34,0,0,1,0,1,2
RoutingAgentConfig,4,0,4,0,0,44,0,0,1,0,1,2
SmtpReceiveAgentConfig,15,0,15,0,0,154,0,0,1,0,1,2
ConfigFactory,4,3,0,0,1,43,9,0,0,0,3,3
TransportAgentConfig,3,0,3,0,0,34,0,0,0,0,3,6
ExitCodeEnum,0,0,0,0,0,5,0,0,0,0,0,1
FilterKeyEnum,0,0,0,0,0,24,0,0,0,0,0,2
FilterOperatorEnum,0,0,0,0,0,31,0,0,0,0,0,2
EmailMessageExtensions,0,2,0,0,2,18,6,0,0,0,0,0
StreamExtensions,0,1,0,0,1,12,2,0,0,0,0,0
StringExtensions,0,1,0,0,1,9,1,0,0,0,0,0
