Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ConfigForm,0,3,0,0,1,18,4,0,0,0,0,1
NoopHandler,0,5,1,0,5,37,8,0,2,0,2,0
INoopHandler,0,0,0,0,0,3,0,1,2,0,0,0
